farmer_id,loan_usd,status
FRM00913,11321.0,Rejected
FRM00914,7441.22,Pending
FRM00915,1914.22,Rejected
FRM00916,2030.0,Approved
FRM00917,1725.73,Approved
FRM00918,10276.11,Approved
FRM00919,10527.02,Approved
FRM00920,7538.46,Rejected
FRM00921,18445.0,Approved
FRM00922,8716.41,Approved
FRM00923,17193.89,Pending
FRM00924,2165.7,Approved
FRM00925,15047.37,Approved
FRM00926,5061.29,Approved
FRM00927,6391.67,Approved
FRM00928,10958.95,Rejected
FRM00929,19249.77,Approved
FRM00930,13150.61,Rejected
FRM00931,18775.6,Pending
FRM00932,10202.37,Approved
FRM00933,16431.16,Rejected
FRM00934,1359.83,Rejected
FRM00935,7555.47,Rejected
FRM00936,11803.16,Approved
FRM00937,4281.4,Approved
FRM00938,9977.52,Approved
FRM00939,4208.45,Pending
FRM00940,4354.72,Approved
FRM00941,6605.78,Pending
FRM00942,13370.94,Pending
FRM00943,6580.96,Approved
FRM00944,13770.61,Rejected
FRM00945,16899.62,Pending
FRM00946,13028.75,Rejected
FRM00947,17505.75,Approved
FRM00948,3443.28,Pending
FRM00949,2300.01,Rejected
FRM00950,13254.76,Rejected
FRM00951,3107.23,Pending
FRM00952,18407.86,Pending
FRM00953,9233.45,Rejected
FRM00954,19888.82,Rejected
FRM00955,3224.74,Rejected
FRM00956,16375.01,Approved
FRM00957,4824.2,Pending
FRM00958,18184.0,Pending
FRM00959,6359.68,Pending
FRM00960,12767.56,Pending
FRM00961,5270.11,Approved
FRM00962,521.46,Rejected
FRM00963,7951.99,Rejected
FRM00964,15454.64,Pending
FRM00965,1237.5,Rejected
FRM00966,14930.64,Pending
FRM00967,2733.91,Approved
FRM00968,2400.63,Pending
FRM00969,476.98,Pending
FRM00970,12927.37,Rejected
FRM00971,13075.64,Rejected
FRM00972,16442.27,Rejected
FRM00973,15663.13,Pending
FRM00974,7510.85,Rejected
FRM00975,12671.46,Approved
FRM00976,5149.59,Approved
FRM00977,9696.29,Pending
FRM00978,5527.31,Rejected
FRM00979,2170.86,Rejected
FRM00980,7877.09,Approved
FRM00981,4091.91,Pending
FRM00982,3147.46,Approved
FRM00983,10740.06,Rejected
FRM00984,1459.54,Rejected
FRM00985,19241.76,Pending
FRM00986,13268.39,Approved
FRM00987,11827.08,Approved
FRM00988,13353.02,Rejected
FRM00989,12020.93,Rejected
FRM00990,10171.26,Approved
FRM00991,355.93,Pending
FRM00992,2614.33,Pending
FRM00993,13192.25,Rejected
FRM00994,13342.33,Approved
FRM00995,2639.94,Approved
FRM00996,15406.84,Approved
FRM00997,468.82,Pending
FRM00998,6894.17,Approved
FRM00999,18128.45,Rejected
FRM01000,2904.26,Pending
FRM01001,18739.38,Rejected
FRM01002,1947.98,Approved
FRM01003,12122.74,Rejected
FRM01004,10980.12,Rejected
FRM01005,7485.48,Rejected
FRM01006,19438.96,Approved
FRM01007,11937.72,Approved
FRM01008,9238.18,Pending
FRM01009,9534.78,Approved
FRM01010,13995.11,Pending
FRM01011,8946.86,Rejected
FRM01012,14066.16,Approved
FRM01013,16737.74,Pending
FRM01014,10896.9,Pending
FRM01015,650.81,Pending
FRM01016,12591.94,Approved
FRM01017,1492.66,Rejected
FRM01018,9099.73,Approved
FRM01019,1785.08,Approved
FRM01020,19559.66,Approved
FRM01021,10519.77,Rejected
FRM01022,8962.99,Rejected
FRM01023,7917.35,Rejected
FRM01024,17394.57,Approved
FRM01025,11385.63,Approved
FRM01026,7913.95,Approved
FRM01027,19309.48,Rejected
FRM01028,6068.49,Approved
FRM01029,15633.13,Rejected
FRM01030,13396.74,Approved
FRM01031,10085.0,Pending
FRM01032,12475.07,Pending
FRM01033,7075.07,Rejected
FRM01034,2826.03,Approved
FRM01035,15027.96,Rejected
FRM01036,8521.03,Approved
FRM01037,19378.03,Approved
FRM01038,1381.69,Rejected
FRM01039,15358.02,Rejected
FRM01040,4388.52,Pending
FRM01041,16795.48,Pending
FRM01042,1195.63,Pending
FRM01043,8248.3,Approved
FRM01044,19101.96,Approved
FRM01045,5242.3,Rejected
FRM01046,14051.09,Approved
FRM01047,16330.22,Pending
FRM01048,13885.56,Rejected
FRM01049,10587.08,Rejected
FRM01050,6122.41,Rejected
FRM01051,5090.37,Approved
FRM01052,2765.4,Pending
FRM01053,9991.02,Pending
FRM01054,13177.27,Pending
FRM01055,8183.94,Pending
FRM01056,12004.46,Approved
FRM01057,8770.18,Pending
FRM01058,6304.66,Approved
FRM01059,11436.54,Approved
FRM01060,13278.17,Pending
FRM01061,11251.05,Rejected
FRM01062,11640.03,Approved
FRM01063,15650.62,Rejected
FRM01064,5335.9,Pending
FRM01065,9357.0,Pending
FRM01066,15091.22,Approved
FRM01067,15937.33,Rejected
FRM01068,4191.92,Pending
FRM01069,10605.9,Rejected
FRM01070,12106.78,Approved
FRM01071,16082.45,Pending
FRM01072,3253.14,Pending
FRM01073,5846.69,Approved
FRM01074,7249.27,Pending
FRM01075,10399.54,Approved
FRM01076,2337.61,Pending
FRM01077,19789.72,Pending
FRM01078,18553.68,Rejected
FRM01079,5784.08,Approved
FRM01080,242.96,Rejected
FRM01081,18343.11,Pending
FRM01082,15832.32,Pending
FRM01083,19414.19,Approved
FRM01084,17877.15,Pending
FRM01085,7625.79,Rejected
FRM01086,9800.27,Rejected
FRM01087,944.12,Approved
FRM01088,19947.81,Approved
FRM01089,848.58,Approved
FRM01090,11031.42,Pending
FRM01091,13955.22,Approved
FRM01092,16545.37,Rejected
FRM01093,7113.06,Approved
FRM01094,13038.34,Pending
FRM01095,15042.35,Approved
FRM01096,17906.26,Rejected
FRM01097,3345.56,Pending
FRM01098,14854.24,Pending
FRM01099,11810.74,Pending
FRM01100,1864.97,Pending
FRM01101,10793.18,Approved
FRM01102,9793.11,Pending
FRM01103,13744.17,Rejected
FRM01104,17543.26,Approved
FRM01105,15524.55,Approved
FRM01106,10262.5,Rejected
FRM01107,6226.25,Pending
FRM01108,8202.39,Rejected
FRM01109,9744.37,Rejected
FRM01110,14353.79,Rejected
FRM01111,15252.68,Pending
FRM01112,6226.08,Rejected
FRM01113,1519.03,Pending
FRM01114,4270.64,Pending
FRM01115,5294.21,Pending
FRM01116,12221.39,Pending
FRM01117,13726.44,Approved
FRM01118,5959.99,Rejected
FRM01119,15441.93,Approved
FRM01120,17633.82,Approved
FRM01121,7261.04,Approved
FRM01122,7470.36,Pending
FRM01123,12920.23,Pending
FRM01124,8434.6,Pending
FRM01125,4495.65,Rejected
FRM01126,18227.8,Rejected
FRM01127,7559.0,Rejected
FRM01128,5156.96,Pending
FRM01129,16124.08,Approved
FRM01130,11583.97,Approved
FRM01131,11550.02,Pending
FRM01132,15613.47,Rejected
FRM01133,16322.96,Pending
FRM01134,8275.36,Pending
FRM01135,17033.31,Pending
FRM01136,7056.39,Pending
FRM01137,15156.87,Rejected
FRM01138,539.49,Pending
FRM01139,635.76,Approved
FRM01140,4528.07,Approved
FRM01141,9469.74,Rejected
FRM01142,8872.93,Approved
FRM01143,6257.54,Pending
FRM01144,8301.41,Approved
FRM01145,17355.21,Approved
FRM01146,14433.66,Rejected
FRM01147,16097.79,Rejected
FRM01148,12909.7,Pending
FRM01149,3525.11,Pending
FRM01150,11156.45,Approved
FRM01151,10431.59,Approved
FRM01152,12185.39,Pending
FRM01153,5718.26,Rejected
FRM01154,12509.88,Approved
FRM01155,16630.64,Pending
FRM01156,4064.33,Pending
FRM01157,8298.51,Pending
FRM01158,19232.48,Pending
FRM01159,598.25,Approved
FRM01160,16582.72,Rejected
FRM01161,2613.45,Approved
FRM01162,16269.92,Pending
FRM01163,2449.9,Pending
FRM01164,11864.62,Rejected
FRM01165,17673.1,Pending
FRM01166,3285.7,Approved
FRM01167,8146.11,Approved
FRM01168,17622.62,Pending
FRM01169,11347.89,Approved
FRM01170,18179.88,Approved
FRM01171,3558.51,Pending
FRM01172,15023.34,Approved
FRM01173,19607.57,Approved
FRM01174,8723.67,Approved
FRM01175,14465.67,Rejected
FRM01176,6236.01,Rejected
FRM01177,3016.56,Rejected
FRM01178,12675.25,Approved
FRM01179,16953.14,Pending
FRM01180,19843.28,Rejected
FRM01181,10825.91,Rejected
FRM01182,12809.28,Approved
FRM01183,182.6,Approved
FRM01184,3015.96,Pending
FRM01185,13059.51,Approved
FRM01186,15917.11,Pending
FRM01187,5913.54,Pending
FRM01188,16090.49,Pending
FRM01189,9059.95,Pending
FRM01190,10212.99,Pending
FRM01191,8995.06,Rejected
FRM01192,5548.01,Rejected
FRM01193,6228.67,Pending
FRM01194,3789.9,Pending
FRM01195,1943.61,Pending
FRM01196,11574.89,Rejected
FRM01197,5563.63,Rejected
FRM01198,15650.07,Rejected
FRM01199,2368.01,Approved
FRM01200,19184.68,Rejected
FRM01201,9207.5,Pending
FRM01202,17998.49,Pending
FRM01203,9395.95,Rejected
FRM01204,18253.54,Rejected
FRM01205,8244.94,Approved
FRM01206,5693.47,Rejected
FRM01207,16953.44,Rejected
FRM01208,16837.2,Pending
FRM01209,3105.66,Rejected
FRM01210,9677.8,Pending
FRM01211,9551.89,Rejected
FRM01212,4976.8,Approved
FRM01213,7992.21,Pending
FRM01214,12469.07,Approved
FRM01215,17099.83,Pending
FRM01216,6604.65,Approved
FRM01217,453.78,Pending
FRM01218,10846.49,Pending
FRM01219,6821.15,Rejected
FRM01220,2155.16,Rejected
FRM01221,4612.21,Rejected
FRM01222,19188.98,Pending
FRM01223,17770.84,Rejected
FRM01224,190.69,Approved
FRM01225,5796.15,Pending
FRM01226,19082.1,Approved
FRM01227,17045.68,Approved
FRM01228,19750.51,Pending
FRM01229,4631.59,Approved
FRM01230,1808.19,Rejected
FRM01231,5840.83,Rejected
FRM01232,8622.69,Rejected
FRM01233,4650.37,Pending
FRM01234,3473.98,Rejected
FRM01235,9334.98,Pending
FRM01236,11646.26,Approved
FRM01237,8247.74,Pending
FRM01238,15297.96,Rejected
FRM01239,18916.97,Pending
FRM01240,15506.25,Rejected
FRM01241,12222.26,Approved
FRM01242,6288.09,Rejected
FRM01243,10216.2,Rejected
FRM01244,18694.99,Approved
FRM01245,5878.57,Pending
FRM01246,9022.7,Rejected
FRM01247,3182.11,Rejected
FRM01248,4847.33,Approved
FRM01249,11200.6,Pending
FRM01250,1800.82,Rejected
FRM01251,9494.03,Rejected
FRM01252,18036.48,Rejected
FRM01253,770.38,Approved
FRM01254,631.4,Approved
FRM01255,6716.13,Rejected
FRM01256,8114.66,Approved
FRM01257,13576.7,Rejected
FRM01258,13924.4,Approved
FRM01259,12977.94,Pending
FRM01260,19457.36,Pending
FRM01261,18859.43,Approved
FRM01262,2573.37,Approved
FRM01263,14640.85,Rejected
FRM01264,14222.41,Approved
FRM01265,5835.49,Approved
FRM01266,6618.69,Approved
FRM01267,15189.07,Rejected
FRM01268,4639.77,Pending
FRM01269,3082.32,Rejected
FRM01270,6362.53,Rejected
FRM01271,3421.51,Pending
FRM01272,10155.31,Approved
FRM01273,9879.79,Rejected
FRM01274,13135.37,Approved
FRM01275,19784.15,Pending
FRM01276,19814.13,Approved
FRM01277,6655.26,Pending
FRM01278,9706.71,Rejected
FRM01279,16713.78,Approved
FRM01280,13195.15,Rejected
FRM01281,5059.79,Approved
FRM01282,5952.54,Pending
FRM01283,11301.73,Pending
FRM01284,8768.82,Rejected
FRM01285,3981.45,Approved
FRM01286,12355.32,Pending
FRM01287,18430.46,Rejected
FRM01288,9753.08,Pending
FRM01289,12833.8,Pending
FRM01290,2763.33,Approved
FRM01291,3196.72,Rejected
FRM01292,13925.19,Approved
FRM01293,19037.3,Rejected
FRM01294,4889.92,Approved
FRM01295,11090.07,Approved
FRM01296,5662.48,Approved
FRM01297,1280.88,Approved
FRM01298,1207.45,Rejected
FRM01299,11062.45,Pending
FRM01300,10935.38,Pending
FRM01301,8750.33,Rejected
FRM01302,11280.4,Pending
FRM01303,10456.9,Approved
FRM01304,16594.12,Pending
FRM01305,2474.62,Rejected
FRM01306,11699.62,Approved
FRM01307,12563.41,Pending
FRM01308,19054.08,Rejected
FRM01309,4352.75,Approved
FRM01310,2272.94,Rejected
FRM01311,17866.59,Pending
FRM01312,5338.0,Rejected
FRM01313,17565.33,Approved
FRM01314,1358.98,Pending
FRM01315,18508.12,Pending
FRM01316,3791.82,Pending
FRM01317,12858.24,Approved
FRM01318,10686.9,Rejected
FRM01319,6589.48,Pending
FRM01320,13712.75,Approved
FRM01321,18607.1,Rejected
FRM01322,17353.59,Rejected
FRM01323,18954.76,Rejected
FRM01324,15409.32,Rejected
FRM01325,4904.55,Approved
FRM01326,16890.25,Rejected
FRM01327,8398.61,Approved
FRM01328,18319.38,Approved
FRM01329,1546.15,Approved
FRM01330,5142.49,Approved
FRM01331,11167.59,Rejected
FRM01332,8596.69,Approved
FRM01333,9328.1,Approved
FRM01334,5677.12,Approved
FRM01335,16565.14,Rejected
FRM01336,1809.94,Approved
FRM01337,11791.83,Approved
FRM01338,351.39,Approved
FRM01339,9642.21,Pending
FRM01340,9618.28,Rejected
FRM01341,9028.75,Approved
FRM01342,11093.83,Rejected
FRM01343,19145.95,Rejected
FRM01344,11302.7,Rejected
FRM01345,19096.1,Approved
FRM01346,12090.21,Rejected
FRM01347,8413.26,Rejected
FRM01348,3697.55,Approved
FRM01349,4522.25,Approved
FRM01350,1949.04,Pending
FRM01351,17473.29,Pending
FRM01352,13168.9,Rejected
FRM01353,1457.96,Approved
FRM01354,9153.96,Pending
FRM01355,11739.53,Pending
FRM01356,17060.56,Rejected
FRM01357,17676.08,Approved
FRM01358,16873.66,Rejected
FRM01359,15077.5,Pending
FRM01360,14815.63,Rejected
FRM01361,16844.41,Rejected
FRM01362,10913.36,Pending
FRM01363,14511.0,Approved
FRM01364,18334.12,Approved
FRM01365,1770.55,Rejected
FRM01366,18126.71,Approved
FRM01367,4917.43,Rejected
FRM01368,17329.6,Approved
FRM01369,3827.57,Approved
FRM01370,8534.25,Rejected
FRM01371,3498.19,Rejected
FRM01372,16235.57,Rejected
FRM01373,13573.27,Rejected
FRM01374,5997.83,Pending
FRM01375,11362.5,Rejected
FRM01376,4237.89,Pending
FRM01377,6651.0,Pending
FRM01378,5897.55,Pending
FRM01379,2468.82,Approved
FRM01380,3622.67,Pending
FRM01381,5582.28,Approved
FRM01382,19614.2,Approved
FRM01383,181.85,Approved
FRM01384,4228.79,Rejected
FRM01385,4116.33,Approved
FRM01386,3899.69,Approved
FRM01387,11677.87,Approved
FRM01388,2001.25,Rejected
FRM01389,2669.47,Pending
FRM01390,3195.18,Pending
FRM01391,15112.02,Rejected
FRM01392,17696.66,Rejected
FRM01393,13160.0,Approved
FRM01394,11771.78,Rejected
FRM01395,17834.2,Pending
FRM01396,7413.53,Pending
FRM01397,6741.32,Approved
FRM01398,18027.99,Approved
FRM01399,18037.5,Rejected
FRM01400,9844.33,Pending
FRM01401,9427.31,Pending
FRM01402,14902.51,Pending
FRM01403,13585.68,Approved
FRM01404,8104.01,Rejected
FRM01405,19651.69,Approved
FRM01406,987.73,Approved
FRM01407,11808.47,Rejected
FRM01408,12130.3,Approved
FRM01409,386.24,Pending
FRM01410,7912.59,Rejected
FRM01411,7653.51,Approved
FRM01412,3225.04,Approved
FRM01413,12301.8,Approved
FRM01414,18661.95,Rejected
FRM01415,9613.58,Approved
FRM01416,18636.75,Rejected
FRM01417,8578.76,Approved
FRM01418,8935.59,Rejected
FRM01419,2374.47,Rejected
FRM01420,3224.61,Pending
FRM01421,15218.37,Pending
FRM01422,5691.76,Approved
FRM01423,16908.29,Rejected
FRM01424,6352.56,Approved
FRM01425,914.75,Approved
FRM01426,1228.3,Rejected
FRM01427,1076.27,Approved
FRM01428,13723.89,Rejected
FRM01429,7875.05,Rejected
FRM01430,11606.71,Rejected
FRM01431,10552.83,Approved
FRM01432,14136.36,Rejected
FRM01433,4081.12,Approved
FRM01434,14480.71,Pending
FRM01435,5197.57,Pending
FRM01436,2498.11,Pending
FRM01437,16109.9,Approved
FRM01438,1450.03,Pending
FRM01439,6511.24,Approved
FRM01440,3252.67,Approved
FRM01441,4633.86,Pending
FRM01442,11789.03,Rejected
FRM01443,19785.93,Pending
FRM01444,2884.09,Rejected
FRM01445,16113.4,Pending
FRM01446,3507.99,Approved
FRM01447,15831.27,Rejected
FRM01448,7390.41,Rejected
FRM01449,11729.44,Rejected
FRM01450,19229.59,Approved
FRM01451,8715.51,Rejected
FRM01452,6856.4,Approved
FRM01453,19412.81,Pending
FRM01454,4391.97,Rejected
FRM01455,1305.39,Rejected
FRM01456,15006.0,Rejected
FRM01457,2069.89,Rejected
FRM01458,10587.2,Pending
FRM01459,19095.63,Approved
FRM01460,12428.04,Pending
FRM01461,17876.68,Rejected
FRM01462,5371.04,Pending
FRM01463,12233.02,Rejected
FRM01464,13625.02,Rejected
FRM01465,16123.33,Rejected
FRM01466,12108.77,Rejected
FRM01467,10669.57,Pending
FRM01468,19329.86,Pending
FRM01469,19906.0,Rejected
FRM01470,1056.69,Pending
FRM01471,844.75,Rejected
FRM01472,7550.47,Rejected
FRM01473,13702.16,Rejected
FRM01474,7339.68,Approved
FRM01475,10296.59,Rejected
FRM01476,9628.34,Rejected
FRM01477,14646.96,Pending
FRM01478,13514.38,Rejected
FRM01479,9165.56,Rejected
FRM01480,2069.24,Approved
FRM01481,14146.43,Pending
FRM01482,6056.97,Rejected
FRM01483,1374.3,Rejected
FRM01484,15388.45,Rejected
FRM01485,19279.34,Rejected
FRM01486,11821.33,Pending
FRM01487,14906.11,Pending
FRM01488,9967.89,Approved
FRM01489,1959.51,Approved
FRM01490,10070.22,Pending
FRM01491,4028.6,Pending
FRM01492,10738.7,Approved
FRM01493,1788.82,Rejected
FRM01494,16002.04,Approved
FRM01495,1841.13,Rejected
FRM01496,3449.18,Pending
FRM01497,14163.29,Pending
FRM01498,17385.32,Approved
FRM01499,11057.67,Approved
FRM01500,18354.45,Pending
FRM01501,17767.7,Rejected
FRM01502,15188.95,Rejected
FRM01503,19251.58,Pending
FRM01504,7089.94,Rejected
FRM01505,3952.82,Approved
FRM01506,8681.63,Approved
FRM01507,2139.86,Pending
FRM01508,18956.73,Pending
FRM01509,5534.01,Approved
FRM01510,9487.6,Pending
FRM01511,18792.21,Rejected
FRM01512,3217.03,Approved
FRM01513,15384.7,Pending
FRM01514,5542.89,Pending
FRM01515,19538.43,Pending
FRM01516,17843.95,Approved
FRM01517,4646.01,Rejected
FRM01518,17681.96,Pending
FRM01519,12462.66,Rejected
FRM01520,521.72,Approved
FRM01521,12370.79,Approved
FRM01522,9489.91,Pending
FRM01523,9111.2,Rejected
FRM01524,7536.61,Approved
FRM01525,9821.1,Pending
FRM01526,8250.02,Pending
FRM01527,11328.17,Pending
FRM01528,12271.93,Pending
FRM01529,13335.37,Pending
FRM01530,7333.14,Pending
FRM01531,17152.48,Pending
FRM01532,609.78,Pending
FRM01533,2051.92,Approved
FRM01534,3542.07,Approved
FRM01535,3274.5,Rejected
FRM01536,18628.62,Pending
FRM01537,18892.97,Rejected
FRM01538,7571.37,Pending
FRM01539,17077.51,Approved
FRM01540,12560.37,Rejected
FRM01541,6469.06,Rejected
FRM01542,1475.02,Rejected
FRM01543,8914.1,Approved
FRM01544,1168.79,Rejected
FRM01545,12497.55,Pending
FRM01546,8462.8,Pending
FRM01547,17095.32,Pending
FRM01548,2674.33,Approved
FRM01549,10082.86,Rejected
FRM01550,16956.92,Rejected
FRM01551,15773.68,Rejected
FRM01552,10567.27,Pending
FRM01553,12088.04,Pending
FRM01554,18738.42,Rejected
FRM01555,17265.62,Pending
FRM01556,16468.15,Approved
FRM01557,17523.38,Pending
FRM01558,7145.41,Rejected
FRM01559,5211.08,Pending
FRM01560,1709.47,Pending
FRM01561,10649.95,Rejected
FRM01562,12887.48,Approved
FRM01563,3071.79,Approved
FRM01564,19524.99,Approved
FRM01565,6919.05,Approved
FRM01566,10060.06,Rejected
FRM01567,7435.57,Rejected
FRM01568,16202.53,Rejected
FRM01569,11912.47,Pending
FRM01570,19069.1,Pending
FRM01571,3141.75,Rejected
FRM01572,5271.71,Approved
FRM01573,6283.28,Rejected
FRM01574,5928.45,Rejected
FRM01575,4525.75,Approved
FRM01576,7460.93,Approved
FRM01577,13456.9,Rejected
FRM01578,6154.81,Approved
FRM01579,10651.71,Rejected
FRM01580,8111.62,Approved
FRM01581,6945.14,Pending
FRM01582,19841.7,Rejected
FRM01583,761.36,Approved
FRM01584,18856.0,Rejected
FRM01585,6875.59,Rejected
FRM01586,1645.81,Approved
FRM01587,6885.01,Pending
FRM01588,8004.35,Approved
FRM01589,12920.85,Approved
FRM01590,15514.73,Approved
FRM01591,18485.25,Rejected
FRM01592,14459.71,Approved
FRM01593,17900.95,Rejected
FRM01594,17606.98,Pending
FRM01595,13866.82,Rejected
FRM01596,12815.88,Pending
FRM01597,15173.11,Pending
FRM01598,16808.4,Pending
FRM01599,15500.14,Rejected
FRM01600,3197.53,Rejected
FRM01601,1052.85,Rejected
FRM01602,7531.98,Approved
FRM01603,1025.21,Pending
FRM01604,1743.07,Pending
FRM01605,8529.07,Approved
FRM01606,6983.15,Rejected
FRM01607,12554.26,Rejected
FRM01608,4193.62,Approved
FRM01609,1346.2,Pending
FRM01610,2710.28,Rejected
FRM01611,16604.36,Rejected
FRM01612,12528.36,Approved
FRM01613,8431.9,Approved
FRM01614,1958.64,Rejected
FRM01615,7293.75,Pending
FRM01616,3526.67,Rejected
FRM01617,8600.03,Pending
FRM01618,6740.98,Approved
FRM01619,16085.87,Approved
FRM01620,5157.05,Approved
FRM01621,2204.4,Pending
FRM01622,5409.74,Pending
FRM01623,8102.97,Rejected
FRM01624,12791.13,Pending
FRM01625,18956.83,Rejected
FRM01626,1609.74,Approved
FRM01627,3238.59,Rejected
FRM01628,19964.31,Pending
FRM01629,5456.27,Rejected
FRM01630,4293.8,Approved
FRM01631,18685.38,Pending
FRM01632,13438.66,Rejected
FRM01633,19379.6,Approved
FRM01634,17782.29,Approved
FRM01635,12209.47,Approved
FRM01636,10999.64,Approved
FRM01637,15555.52,Pending
FRM01638,4529.46,Rejected
FRM01639,12579.47,Rejected
FRM01640,1151.87,Approved
FRM01641,6501.11,Rejected
FRM01642,1474.02,Approved
FRM01643,19457.86,Approved
FRM01644,16731.05,Rejected
FRM01645,4266.15,Pending
FRM01646,7421.58,Rejected
FRM01647,1409.6,Rejected
FRM01648,1399.16,Approved
FRM01649,5119.76,Approved
FRM01650,19893.17,Approved
FRM01651,9840.47,Rejected
FRM01652,647.52,Rejected
FRM01653,10637.06,Rejected
FRM01654,4003.76,Pending
FRM01655,17849.93,Rejected
FRM01656,4866.13,Pending
FRM01657,15789.5,Rejected
FRM01658,16525.47,Approved
FRM01659,16568.59,Rejected
FRM01660,11237.42,Approved
FRM01661,10474.21,Pending
FRM01662,18366.31,Approved
FRM01663,18193.62,Pending
FRM01664,18470.74,Pending
FRM01665,14009.41,Approved
FRM01666,657.18,Pending
FRM01667,6944.31,Rejected
FRM01668,6198.89,Rejected
FRM01669,18967.21,Rejected
FRM01670,7706.87,Rejected
FRM01671,9356.13,Pending
FRM01672,9890.97,Approved
FRM01673,2985.7,Approved
FRM01674,14448.34,Pending
FRM01675,6627.63,Pending
FRM01676,11525.33,Rejected
FRM01677,2452.06,Approved
FRM01678,6525.05,Pending
FRM01679,8718.07,Approved
FRM01680,4806.91,Rejected
FRM01681,14588.77,Rejected
FRM01682,11498.84,Pending
FRM01683,2501.24,Rejected
FRM01684,12492.8,Pending
FRM01685,12911.01,Rejected
FRM01686,2327.48,Pending
FRM01687,470.91,Approved
FRM01688,5417.09,Rejected
FRM01689,12782.75,Approved
FRM01690,4033.55,Approved
FRM01691,11481.03,Rejected
FRM01692,18201.04,Pending
FRM01693,2110.51,Pending
FRM01694,19801.69,Pending
FRM01695,2351.27,Rejected
FRM01696,18355.23,Rejected
FRM01697,8718.35,Rejected
FRM01698,6290.01,Rejected
FRM01699,18708.92,Approved
FRM01700,19149.22,Rejected
FRM01701,15539.63,Pending
FRM01702,12399.73,Rejected
FRM01703,6691.52,Approved
FRM01704,851.69,Approved
FRM01705,17161.52,Pending
FRM01706,7456.86,Rejected
FRM01707,10782.48,Pending
FRM01708,6140.01,Approved
FRM01709,4413.38,Approved
FRM01710,15921.79,Approved
FRM01711,10621.34,Pending
FRM01712,12442.95,Approved
FRM01713,12697.74,Approved
FRM01714,16871.2,Pending
FRM01715,15647.21,Pending
FRM01716,1671.62,Pending
FRM01717,16696.89,Pending
FRM01718,3081.02,Rejected
FRM01719,15164.67,Rejected
FRM01720,13979.38,Pending
FRM01721,1995.6,Pending
FRM01722,19881.03,Approved
FRM01723,10368.58,Pending
FRM01724,10311.36,Pending
FRM01725,3442.32,Rejected
FRM01726,17160.8,Pending
FRM01727,11266.4,Rejected
