farm_id,market,sale_usd
Farm_00823,MKT086,47362.54
Farm_00824,MKT088,11683.83
Farm_00825,MKT064,17909.88
Farm_00826,MKT076,48024.63
Farm_00827,MKT031,48222.69
Farm_00828,MKT058,21374.21
Farm_00829,MKT074,8415.45
Farm_00830,MKT017,892.71
Farm_00831,MKT017,36167.95
Farm_00832,MKT041,42770.87
Farm_00833,MKT015,27360.8
Farm_00834,MKT016,47320.78
Farm_00835,MKT038,170.44
Farm_00836,MKT037,8380.26
Farm_00837,MKT028,7098.59
Farm_00838,MKT036,49331.33
Farm_00839,MKT093,48213.35
Farm_00840,MKT025,22756.99
Farm_00841,MKT034,11967.39
Farm_00842,MKT081,40455.39
Farm_00843,MKT005,38452.83
Farm_00844,MKT064,35481.95
Farm_00845,MKT078,47218.28
Farm_00846,MKT023,45159.3
Farm_00847,MKT026,27196.73
Farm_00848,MKT071,22709.3
Farm_00849,MKT041,39994.75
Farm_00850,MKT063,11261.51
Farm_00851,MKT046,2951.32
Farm_00852,MKT066,48731.96
Farm_00853,MKT029,16428.12
Farm_00854,MKT010,21625.92
Farm_00855,MKT002,27317.6
Farm_00856,MKT003,8375.04
Farm_00857,MKT001,33161.14
Farm_00858,MKT099,19317.63
Farm_00859,MKT054,29224.36
Farm_00860,MKT086,12665.98
Farm_00861,MKT024,10909.05
Farm_00862,MKT076,36182.23
Farm_00863,MKT083,34960.36
Farm_00864,MKT043,10613.21
Farm_00865,MKT048,45530.08
Farm_00866,MKT001,9082.42
Farm_00867,MKT007,32810.04
Farm_00868,MKT015,18482.41
Farm_00869,MKT027,42665.87
Farm_00870,MKT045,20601.59
Farm_00871,MKT097,19204.98
Farm_00872,MKT028,5888.5
Farm_00873,MKT016,16575.97
Farm_00874,MKT078,42519.9
Farm_00875,MKT072,5804.46
Farm_00876,MKT059,5779.97
Farm_00877,MKT028,5656.03
Farm_00878,MKT073,43849.75
Farm_00879,MKT028,3107.46
Farm_00880,MKT061,27914.58
Farm_00881,MKT030,16110.57
Farm_00882,MKT028,20136.9
Farm_00883,MKT033,7801.42
Farm_00884,MKT046,7299.7
Farm_00885,MKT080,10299.7
Farm_00886,MKT076,9096.41
Farm_00887,MKT011,41334.37
Farm_00888,MKT060,24617.71
Farm_00889,MKT024,34406.73
Farm_00890,MKT096,23742.71
Farm_00891,MKT059,3357.59
Farm_00892,MKT010,22392.47
Farm_00893,MKT042,46859.75
Farm_00894,MKT011,21642.65
Farm_00895,MKT042,25564.12
Farm_00896,MKT034,42702.54
Farm_00897,MKT002,7810.4
Farm_00898,MKT006,19371.78
Farm_00899,MKT017,10964.97
Farm_00900,MKT078,39645.32
Farm_00901,MKT007,22677.85
Farm_00902,MKT094,4595.58
Farm_00903,MKT046,12622.81
Farm_00904,MKT033,24824.28
Farm_00905,MKT057,12403.21
Farm_00906,MKT062,29863.97
Farm_00907,MKT014,12741.19
Farm_00908,MKT088,116.37
Farm_00909,MKT047,23436.86
Farm_00910,MKT049,45940.99
Farm_00911,MKT063,9608.43
Farm_00912,MKT033,5403.91
Farm_00913,MKT071,45548.94
Farm_00914,MKT087,14891.48
Farm_00915,MKT089,48271.51
Farm_00916,MKT067,20884.48
Farm_00917,MKT027,41163.52
Farm_00918,MKT074,42033.17
Farm_00919,MKT093,43103.65
Farm_00920,MKT075,22253.48
Farm_00921,MKT074,36598.88
Farm_00922,MKT027,24816.29
Farm_00923,MKT026,4752.94
Farm_00924,MKT010,38135.79
Farm_00925,MKT030,6400.98
Farm_00926,MKT068,14936.85
Farm_00927,MKT013,16190.74
Farm_00928,MKT004,6179.31
Farm_00929,MKT070,13273.79
Farm_00930,MKT011,7146.46
Farm_00931,MKT056,11694.25
Farm_00932,MKT073,28031.46
Farm_00933,MKT021,3791.22
Farm_00934,MKT005,5586.31
Farm_00935,MKT015,17733.88
Farm_00936,MKT017,11881.67
Farm_00937,MKT059,48543.02
Farm_00938,MKT095,29164.25
Farm_00939,MKT073,17609.24
Farm_00940,MKT059,30049.21
Farm_00941,MKT020,38037.08
Farm_00942,MKT054,13155.55
Farm_00943,MKT069,42656.35
Farm_00944,MKT051,21942.2
Farm_00945,MKT032,32073.54
Farm_00946,MKT051,5518.56
Farm_00947,MKT042,45394.26
Farm_00948,MKT025,46987.3
Farm_00949,MKT057,22723.45
Farm_00950,MKT042,42374.91
Farm_00951,MKT023,38634.86
Farm_00952,MKT059,20053.04
Farm_00953,MKT010,42634.27
Farm_00954,MKT041,16739.66
Farm_00955,MKT081,21814.94
Farm_00956,MKT023,27235.09
Farm_00957,MKT017,10273.99
Farm_00958,MKT042,40270.64
Farm_00959,MKT058,20710.6
Farm_00960,MKT043,4261.6
Farm_00961,MKT017,48077.36
Farm_00962,MKT024,6871.41
Farm_00963,MKT051,23142.84
Farm_00964,MKT057,7946.36
Farm_00965,MKT004,5399.22
Farm_00966,MKT062,26370.32
Farm_00967,MKT001,732.07
Farm_00968,MKT094,7544.16
Farm_00969,MKT024,35915.38
Farm_00970,MKT030,48303.19
Farm_00971,MKT100,26999.83
Farm_00972,MKT025,5967.34
Farm_00973,MKT079,39589.92
Farm_00974,MKT024,48570.89
Farm_00975,MKT063,37219.83
Farm_00976,MKT035,43858.03
Farm_00977,MKT008,18591.15
Farm_00978,MKT098,37742.27
Farm_00979,MKT059,11293.88
Farm_00980,MKT012,21291.47
Farm_00981,MKT072,6012.22
Farm_00982,MKT076,42013.03
Farm_00983,MKT066,17998.97
Farm_00984,MKT057,41538.71
Farm_00985,MKT004,37255.11
Farm_00986,MKT030,11589.31
Farm_00987,MKT085,6537.68
Farm_00988,MKT098,32260.33
Farm_00989,MKT085,369.25
Farm_00990,MKT061,17158.38
Farm_00991,MKT014,38408.68
Farm_00992,MKT079,47201.48
Farm_00993,MKT090,49417.16
Farm_00994,MKT035,3592.92
Farm_00995,MKT063,920.32
Farm_00996,MKT059,47127.24
Farm_00997,MKT081,328.43
Farm_00998,MKT036,30831.89
Farm_00999,MKT066,21245.34
Farm_01000,MKT037,34847.03
Farm_01001,MKT011,43982.83
Farm_01002,MKT029,46887.39
Farm_01003,MKT021,15237.72
Farm_01004,MKT016,33896.96
Farm_01005,MKT083,29867.42
Farm_01006,MKT011,22666.77
Farm_01007,MKT010,34586.83
Farm_01008,MKT081,14702.29
Farm_01009,MKT015,16729.02
Farm_01010,MKT025,30369.98
Farm_01011,MKT082,42643.93
Farm_01012,MKT034,23431.84
Farm_01013,MKT100,9142.66
Farm_01014,MKT070,12158.88
Farm_01015,MKT100,22547.9
Farm_01016,MKT005,47030.98
Farm_01017,MKT068,45909.66
Farm_01018,MKT050,17124.71
Farm_01019,MKT014,10169.33
Farm_01020,MKT050,14188.07
Farm_01021,MKT057,14568.59
Farm_01022,MKT085,17545.11
Farm_01023,MKT042,9062.95
Farm_01024,MKT011,5440.36
Farm_01025,MKT007,35072.94
Farm_01026,MKT053,34760.6
Farm_01027,MKT056,3778.81
Farm_01028,MKT036,37551.74
Farm_01029,MKT089,3273.02
Farm_01030,MKT046,30822.89
Farm_01031,MKT097,3463.8
Farm_01032,MKT073,10320.25
Farm_01033,MKT069,21461.49
Farm_01034,MKT051,25631.43
Farm_01035,MKT063,15935.22
Farm_01036,MKT085,28781.01
Farm_01037,MKT039,46015.35
Farm_01038,MKT003,16471.14
Farm_01039,MKT076,19234.72
Farm_01040,MKT024,39450.74
Farm_01041,MKT041,34887.92
Farm_01042,MKT052,8287.26
Farm_01043,MKT002,36985.05
Farm_01044,MKT008,38157.59
Farm_01045,MKT014,16403.01
Farm_01046,MKT031,37871.17
Farm_01047,MKT089,14307.58
Farm_01048,MKT077,9449.69
Farm_01049,MKT100,42781.93
Farm_01050,MKT011,48159.64
Farm_01051,MKT059,16528.52
Farm_01052,MKT058,12598.12
Farm_01053,MKT083,15679.41
Farm_01054,MKT043,24273.04
Farm_01055,MKT004,33809.01
Farm_01056,MKT016,19873.97
Farm_01057,MKT036,22100.6
Farm_01058,MKT021,43534.61
Farm_01059,MKT026,30897.17
Farm_01060,MKT011,46731.94
Farm_01061,MKT031,27346.21
Farm_01062,MKT043,35847.97
Farm_01063,MKT093,16668.35
Farm_01064,MKT089,5552.78
Farm_01065,MKT056,38173.75
Farm_01066,MKT047,24771.53
Farm_01067,MKT012,40948.64
Farm_01068,MKT050,30982.09
Farm_01069,MKT081,31595.93
Farm_01070,MKT046,27016.79
Farm_01071,MKT047,20472.84
Farm_01072,MKT036,1624.77
Farm_01073,MKT072,2940.37
Farm_01074,MKT073,44092.89
Farm_01075,MKT015,626.85
Farm_01076,MKT035,25302.67
Farm_01077,MKT099,22455.12
Farm_01078,MKT069,8137.99
Farm_01079,MKT080,39757.49
Farm_01080,MKT080,5881.87
Farm_01081,MKT091,6612.42
Farm_01082,MKT010,29116.14
Farm_01083,MKT016,24997.61
Farm_01084,MKT021,27572.0
Farm_01085,MKT021,44616.47
Farm_01086,MKT091,32993.25
Farm_01087,MKT013,46513.47
Farm_01088,MKT052,39687.66
Farm_01089,MKT006,703.75
Farm_01090,MKT046,19810.71
Farm_01091,MKT086,42515.86
Farm_01092,MKT027,6659.62
Farm_01093,MKT028,18335.75
Farm_01094,MKT015,21761.07
Farm_01095,MKT039,5294.09
Farm_01096,MKT048,30766.1
Farm_01097,MKT090,27280.81
Farm_01098,MKT013,31464.37
Farm_01099,MKT039,34388.88
Farm_01100,MKT032,30111.53
Farm_01101,MKT003,1500.54
Farm_01102,MKT043,20888.28
Farm_01103,MKT065,26845.13
Farm_01104,MKT074,16723.24
Farm_01105,MKT007,8939.06
Farm_01106,MKT027,21582.72
Farm_01107,MKT050,1267.93
Farm_01108,MKT048,40135.8
Farm_01109,MKT022,13753.62
Farm_01110,MKT087,49226.1
Farm_01111,MKT007,360.67
Farm_01112,MKT022,16734.94
Farm_01113,MKT050,14823.11
Farm_01114,MKT069,3161.78
Farm_01115,MKT022,10687.76
Farm_01116,MKT083,11852.61
Farm_01117,MKT091,43901.83
Farm_01118,MKT032,23103.77
Farm_01119,MKT054,33209.01
Farm_01120,MKT001,21702.46
Farm_01121,MKT011,42967.45
Farm_01122,MKT093,14058.79
Farm_01123,MKT027,8267.16
Farm_01124,MKT026,29476.91
Farm_01125,MKT058,14188.64
Farm_01126,MKT006,14356.05
Farm_01127,MKT058,13334.92
Farm_01128,MKT032,18655.01
Farm_01129,MKT008,31104.83
Farm_01130,MKT038,44434.82
Farm_01131,MKT067,32975.25
Farm_01132,MKT033,32776.0
Farm_01133,MKT012,46768.76
Farm_01134,MKT026,578.14
Farm_01135,MKT070,43386.8
Farm_01136,MKT087,23733.12
Farm_01137,MKT054,28911.53
Farm_01138,MKT036,28422.22
Farm_01139,MKT030,49882.5
Farm_01140,MKT063,5745.17
Farm_01141,MKT085,32894.43
Farm_01142,MKT010,617.63
Farm_01143,MKT027,23509.55
Farm_01144,MKT030,45344.64
Farm_01145,MKT033,4636.99
Farm_01146,MKT062,13859.66
Farm_01147,MKT020,46655.67
Farm_01148,MKT060,43591.62
Farm_01149,MKT023,38910.38
Farm_01150,MKT021,32133.34
Farm_01151,MKT050,27256.37
Farm_01152,MKT018,31607.32
Farm_01153,MKT078,47022.99
Farm_01154,MKT054,40162.17
Farm_01155,MKT014,7323.35
Farm_01156,MKT064,17186.98
Farm_01157,MKT052,17443.49
Farm_01158,MKT015,28347.37
Farm_01159,MKT090,19502.69
Farm_01160,MKT077,40198.41
Farm_01161,MKT048,7095.72
Farm_01162,MKT014,30600.99
Farm_01163,MKT025,41293.71
Farm_01164,MKT078,11932.84
Farm_01165,MKT031,15804.83
Farm_01166,MKT065,48169.89
Farm_01167,MKT047,7122.51
Farm_01168,MKT080,23724.39
Farm_01169,MKT065,19301.94
Farm_01170,MKT089,36775.29
Farm_01171,MKT050,40227.48
Farm_01172,MKT050,22313.83
Farm_01173,MKT100,31702.87
Farm_01174,MKT051,20831.86
Farm_01175,MKT013,18666.77
Farm_01176,MKT096,8301.79
Farm_01177,MKT080,13697.24
Farm_01178,MKT020,22027.75
Farm_01179,MKT072,12876.45
Farm_01180,MKT081,17205.43
Farm_01181,MKT024,23898.21
Farm_01182,MKT041,33118.95
Farm_01183,MKT037,43617.32
Farm_01184,MKT018,6489.32
Farm_01185,MKT087,5228.66
Farm_01186,MKT057,46294.39
Farm_01187,MKT058,43812.92
Farm_01188,MKT048,11424.5
Farm_01189,MKT082,44395.65
Farm_01190,MKT052,10418.64
Farm_01191,MKT094,35054.52
Farm_01192,MKT079,25471.26
Farm_01193,MKT006,2955.19
Farm_01194,MKT028,30461.87
Farm_01195,MKT032,2521.68
Farm_01196,MKT042,40604.9
Farm_01197,MKT056,5688.37
Farm_01198,MKT015,16869.42
Farm_01199,MKT062,37986.39
Farm_01200,MKT054,17880.31
Farm_01201,MKT067,18941.45
Farm_01202,MKT061,49948.8
Farm_01203,MKT088,7799.91
Farm_01204,MKT008,4958.99
Farm_01205,MKT057,15338.82
Farm_01206,MKT036,25200.36
Farm_01207,MKT007,48582.81
Farm_01208,MKT049,4894.88
Farm_01209,MKT031,18288.42
Farm_01210,MKT078,47645.93
Farm_01211,MKT072,42445.88
Farm_01212,MKT090,47649.77
Farm_01213,MKT056,13638.46
Farm_01214,MKT025,25116.32
Farm_01215,MKT054,25878.13
Farm_01216,MKT020,19184.44
Farm_01217,MKT075,23205.99
Farm_01218,MKT012,19974.01
Farm_01219,MKT011,39384.07
Farm_01220,MKT021,48895.19
Farm_01221,MKT091,33093.32
Farm_01222,MKT083,13017.47
Farm_01223,MKT091,36520.63
Farm_01224,MKT100,260.99
Farm_01225,MKT023,16187.36
Farm_01226,MKT087,39841.33
Farm_01227,MKT052,26339.82
Farm_01228,MKT033,16175.03
Farm_01229,MKT073,29077.12
Farm_01230,MKT083,6355.22
Farm_01231,MKT059,15197.58
Farm_01232,MKT064,43638.46
Farm_01233,MKT040,35835.35
Farm_01234,MKT025,38439.64
Farm_01235,MKT061,35040.29
Farm_01236,MKT034,12685.31
Farm_01237,MKT028,47891.59
Farm_01238,MKT046,37662.64
Farm_01239,MKT085,6408.5
Farm_01240,MKT074,1380.41
Farm_01241,MKT029,32844.83
Farm_01242,MKT035,667.58
Farm_01243,MKT035,16027.2
Farm_01244,MKT100,30463.79
Farm_01245,MKT017,36555.32
Farm_01246,MKT028,28794.51
Farm_01247,MKT084,32717.19
Farm_01248,MKT054,26361.72
Farm_01249,MKT046,10911.07
Farm_01250,MKT100,27934.03
Farm_01251,MKT031,22224.86
Farm_01252,MKT006,3401.84
Farm_01253,MKT056,30417.79
Farm_01254,MKT100,13588.4
Farm_01255,MKT056,32018.43
Farm_01256,MKT040,48031.7
Farm_01257,MKT066,19475.84
Farm_01258,MKT052,313.65
Farm_01259,MKT097,43307.84
Farm_01260,MKT090,5182.18
Farm_01261,MKT094,36026.36
Farm_01262,MKT079,19336.15
Farm_01263,MKT034,29003.16
Farm_01264,MKT007,44801.86
Farm_01265,MKT039,1592.58
Farm_01266,MKT034,16720.8
Farm_01267,MKT082,48956.62
Farm_01268,MKT024,31012.9
Farm_01269,MKT078,29116.15
Farm_01270,MKT060,33109.61
Farm_01271,MKT054,35070.12
Farm_01272,MKT025,28124.39
Farm_01273,MKT077,16647.17
Farm_01274,MKT076,27292.48
Farm_01275,MKT047,38102.73
Farm_01276,MKT079,27259.31
Farm_01277,MKT094,8515.03
Farm_01278,MKT001,10177.49
Farm_01279,MKT012,7777.51
Farm_01280,MKT008,9656.95
Farm_01281,MKT008,16912.33
Farm_01282,MKT076,33916.85
Farm_01283,MKT006,17974.24
Farm_01284,MKT057,7432.74
Farm_01285,MKT069,17952.31
Farm_01286,MKT047,2235.24
Farm_01287,MKT045,17601.6
Farm_01288,MKT062,21852.04
Farm_01289,MKT001,19731.32
Farm_01290,MKT085,19367.41
Farm_01291,MKT043,49924.78
Farm_01292,MKT081,49284.26
Farm_01293,MKT023,19821.56
Farm_01294,MKT056,42863.19
Farm_01295,MKT025,15393.06
Farm_01296,MKT060,38124.06
Farm_01297,MKT062,26469.61
Farm_01298,MKT097,25155.24
Farm_01299,MKT076,11699.76
Farm_01300,MKT052,18780.54
Farm_01301,MKT061,20506.46
Farm_01302,MKT090,20391.2
Farm_01303,MKT098,35814.23
Farm_01304,MKT021,25915.76
Farm_01305,MKT074,49003.78
Farm_01306,MKT089,4973.77
Farm_01307,MKT033,30046.56
Farm_01308,MKT035,35211.39
Farm_01309,MKT036,19801.4
Farm_01310,MKT057,613.08
Farm_01311,MKT053,26084.5
Farm_01312,MKT096,37837.81
Farm_01313,MKT045,7579.42
Farm_01314,MKT059,28802.87
Farm_01315,MKT077,17784.76
Farm_01316,MKT069,49060.04
Farm_01317,MKT008,49443.28
Farm_01318,MKT064,44126.81
Farm_01319,MKT002,33293.84
Farm_01320,MKT043,4285.45
Farm_01321,MKT019,36696.24
Farm_01322,MKT025,4504.95
Farm_01323,MKT079,8688.54
Farm_01324,MKT075,21801.8
Farm_01325,MKT060,43292.46
Farm_01326,MKT055,18021.48
Farm_01327,MKT040,36020.7
Farm_01328,MKT068,26854.51
Farm_01329,MKT014,2856.42
Farm_01330,MKT035,37229.5
Farm_01331,MKT097,28132.76
Farm_01332,MKT029,49626.85
Farm_01333,MKT088,14100.01
Farm_01334,MKT076,40217.15
Farm_01335,MKT025,41087.13
Farm_01336,MKT099,35934.37
Farm_01337,MKT085,3914.41
Farm_01338,MKT061,30937.7
Farm_01339,MKT096,47897.9
Farm_01340,MKT057,33928.99
Farm_01341,MKT051,7268.87
Farm_01342,MKT016,22609.56
Farm_01343,MKT078,35051.68
Farm_01344,MKT065,37781.99
Farm_01345,MKT044,27061.88
Farm_01346,MKT090,44200.84
Farm_01347,MKT038,14233.53
Farm_01348,MKT057,20519.14
Farm_01349,MKT094,34273.05
Farm_01350,MKT035,19439.34
Farm_01351,MKT029,19348.72
Farm_01352,MKT051,11893.11
Farm_01353,MKT013,14671.67
Farm_01354,MKT011,11516.91
Farm_01355,MKT023,9944.18
Farm_01356,MKT007,30551.47
Farm_01357,MKT074,38707.78
Farm_01358,MKT046,18478.02
Farm_01359,MKT076,34864.66
Farm_01360,MKT045,45081.13
Farm_01361,MKT050,25658.41
Farm_01362,MKT003,28933.02
Farm_01363,MKT095,11444.11
Farm_01364,MKT020,36523.41
Farm_01365,MKT033,6562.55
Farm_01366,MKT012,20244.26
Farm_01367,MKT088,26639.94
Farm_01368,MKT063,45166.8
Farm_01369,MKT054,10258.24
Farm_01370,MKT026,26393.79
Farm_01371,MKT077,39277.97
Farm_01372,MKT072,40063.1
Farm_01373,MKT016,16036.11
Farm_01374,MKT081,30713.1
Farm_01375,MKT051,332.58
Farm_01376,MKT020,12311.52
Farm_01377,MKT047,31790.75
Farm_01378,MKT072,8518.37
Farm_01379,MKT082,37444.01
Farm_01380,MKT014,17479.29
Farm_01381,MKT043,42110.16
Farm_01382,MKT082,49701.28
Farm_01383,MKT061,1767.35
Farm_01384,MKT019,34004.18
Farm_01385,MKT004,1082.21
Farm_01386,MKT028,38095.19
Farm_01387,MKT095,25295.51
Farm_01388,MKT001,38089.39
Farm_01389,MKT053,49615.02
Farm_01390,MKT067,26425.89
Farm_01391,MKT016,22307.62
Farm_01392,MKT002,43874.18
Farm_01393,MKT090,26465.04
Farm_01394,MKT087,29515.37
Farm_01395,MKT018,3760.63
Farm_01396,MKT032,43298.86
Farm_01397,MKT035,24051.78
Farm_01398,MKT050,36907.26
Farm_01399,MKT043,15915.31
Farm_01400,MKT081,37441.61
Farm_01401,MKT026,10922.99
Farm_01402,MKT080,34361.35
Farm_01403,MKT081,17111.97
Farm_01404,MKT097,15680.82
Farm_01405,MKT017,33141.46
Farm_01406,MKT096,8804.7
Farm_01407,MKT064,27213.1
Farm_01408,MKT073,28378.74
Farm_01409,MKT049,32661.62
Farm_01410,MKT090,10539.14
Farm_01411,MKT026,16721.56
Farm_01412,MKT022,49780.67
Farm_01413,MKT009,30237.69
Farm_01414,MKT071,42607.56
Farm_01415,MKT043,49278.89
Farm_01416,MKT037,24978.52
Farm_01417,MKT052,43765.16
Farm_01418,MKT021,48460.74
Farm_01419,MKT095,42912.61
Farm_01420,MKT004,44263.06
Farm_01421,MKT079,47890.37
Farm_01422,MKT037,48958.85
Farm_01423,MKT085,14760.9
Farm_01424,MKT082,40207.11
Farm_01425,MKT079,44003.28
Farm_01426,MKT068,1652.57
Farm_01427,MKT027,26475.27
Farm_01428,MKT071,12082.88
Farm_01429,MKT002,24328.16
Farm_01430,MKT097,2669.55
Farm_01431,MKT004,5438.85
Farm_01432,MKT058,44118.49
Farm_01433,MKT056,45686.5
Farm_01434,MKT047,21138.21
Farm_01435,MKT022,26736.89
Farm_01436,MKT086,19307.03
Farm_01437,MKT099,35705.02
Farm_01438,MKT059,49009.59
Farm_01439,MKT037,12492.37
Farm_01440,MKT032,16398.78
Farm_01441,MKT092,21929.53
Farm_01442,MKT093,38572.11
Farm_01443,MKT079,4542.34
Farm_01444,MKT038,4130.72
Farm_01445,MKT023,2767.44
Farm_01446,MKT021,15747.09
Farm_01447,MKT025,17350.27
Farm_01448,MKT044,43457.64
Farm_01449,MKT037,49240.46
Farm_01450,MKT088,45922.33
Farm_01451,MKT057,5455.39
Farm_01452,MKT013,10600.95
Farm_01453,MKT041,34030.34
Farm_01454,MKT025,46071.49
Farm_01455,MKT065,48859.98
Farm_01456,MKT033,27230.41
Farm_01457,MKT035,17499.2
Farm_01458,MKT076,24839.12
Farm_01459,MKT068,36406.63
Farm_01460,MKT006,1724.85
Farm_01461,MKT089,20967.2
Farm_01462,MKT062,42835.12
Farm_01463,MKT023,5228.88
Farm_01464,MKT046,5661.21
Farm_01465,MKT087,22543.38
Farm_01466,MKT019,47986.45
Farm_01467,MKT030,35170.68
Farm_01468,MKT064,15447.16
Farm_01469,MKT084,21070.37
Farm_01470,MKT035,26731.48
Farm_01471,MKT028,20415.8
Farm_01472,MKT087,44450.38
Farm_01473,MKT005,41035.82
Farm_01474,MKT089,16214.51
Farm_01475,MKT054,18840.63
Farm_01476,MKT034,34959.76
Farm_01477,MKT099,42451.66
Farm_01478,MKT061,46898.7
Farm_01479,MKT031,2212.64
Farm_01480,MKT003,34433.87
Farm_01481,MKT085,44571.06
Farm_01482,MKT016,45351.83
Farm_01483,MKT038,26248.12
Farm_01484,MKT034,17279.31
Farm_01485,MKT027,27496.93
Farm_01486,MKT074,9585.72
Farm_01487,MKT046,6092.12
Farm_01488,MKT034,21126.27
Farm_01489,MKT014,46289.75
Farm_01490,MKT043,17925.68
Farm_01491,MKT036,41671.51
Farm_01492,MKT025,47352.4
Farm_01493,MKT072,686.36
Farm_01494,MKT005,27287.44
Farm_01495,MKT035,49991.67
Farm_01496,MKT025,43840.02
Farm_01497,MKT010,30088.58
Farm_01498,MKT056,25486.13
Farm_01499,MKT001,22232.63
Farm_01500,MKT059,29856.1
Farm_01501,MKT098,41479.14
Farm_01502,MKT001,14321.32
Farm_01503,MKT001,29828.05
Farm_01504,MKT065,5674.12
Farm_01505,MKT085,47287.4
Farm_01506,MKT081,6860.33
Farm_01507,MKT070,35693.03
Farm_01508,MKT039,47019.11
Farm_01509,MKT038,2229.55
Farm_01510,MKT046,26990.23
Farm_01511,MKT079,6649.92
Farm_01512,MKT087,34173.93
Farm_01513,MKT029,23553.55
Farm_01514,MKT001,10890.86
Farm_01515,MKT013,42139.6
Farm_01516,MKT096,7666.58
Farm_01517,MKT048,39717.82
Farm_01518,MKT023,40399.46
Farm_01519,MKT095,2574.44
Farm_01520,MKT087,40605.34
Farm_01521,MKT081,4699.42
Farm_01522,MKT072,31246.16
Farm_01523,MKT055,47010.5
Farm_01524,MKT005,32127.26
Farm_01525,MKT094,39269.79
Farm_01526,MKT077,5349.8
Farm_01527,MKT057,7460.15
Farm_01528,MKT063,28514.87
Farm_01529,MKT002,44256.5
Farm_01530,MKT064,1821.71
Farm_01531,MKT080,4755.43
Farm_01532,MKT094,41605.2
Farm_01533,MKT048,21239.7
Farm_01534,MKT085,3752.4
Farm_01535,MKT095,45863.77
Farm_01536,MKT082,15710.8
Farm_01537,MKT090,13450.41
Farm_01538,MKT061,4614.1
Farm_01539,MKT056,26256.24
Farm_01540,MKT032,19716.23
Farm_01541,MKT049,26539.36
Farm_01542,MKT061,36500.46
Farm_01543,MKT054,17731.29
Farm_01544,MKT074,26132.76
Farm_01545,MKT055,13285.25
Farm_01546,MKT010,49578.01
Farm_01547,MKT061,13413.49
Farm_01548,MKT003,45111.84
Farm_01549,MKT003,49599.84
Farm_01550,MKT007,41133.57
Farm_01551,MKT077,253.9
Farm_01552,MKT071,9540.9
Farm_01553,MKT030,1697.99
Farm_01554,MKT015,41039.22
Farm_01555,MKT044,2667.18
Farm_01556,MKT020,35546.48
Farm_01557,MKT050,6996.54
Farm_01558,MKT091,28381.07
Farm_01559,MKT054,14069.53
Farm_01560,MKT026,24732.29
Farm_01561,MKT025,29573.97
Farm_01562,MKT079,36338.23
Farm_01563,MKT085,28147.51
Farm_01564,MKT006,15098.88
Farm_01565,MKT080,604.44
Farm_01566,MKT036,44018.18
Farm_01567,MKT057,2837.77
Farm_01568,MKT031,14125.88
Farm_01569,MKT025,17452.16
Farm_01570,MKT074,29980.17
Farm_01571,MKT091,49001.53
Farm_01572,MKT057,37785.75
Farm_01573,MKT008,29904.48
Farm_01574,MKT075,43552.91
Farm_01575,MKT086,3451.88
Farm_01576,MKT016,11213.03
Farm_01577,MKT017,16014.41
Farm_01578,MKT006,14652.1
Farm_01579,MKT022,22294.47
Farm_01580,MKT080,46770.38
Farm_01581,MKT054,41020.96
Farm_01582,MKT056,27431.86
Farm_01583,MKT093,41795.48
Farm_01584,MKT019,7820.06
Farm_01585,MKT049,27076.3
Farm_01586,MKT039,49603.97
Farm_01587,MKT016,38673.93
Farm_01588,MKT068,31262.57
Farm_01589,MKT033,41097.88
Farm_01590,MKT076,37194.79
Farm_01591,MKT010,3619.13
Farm_01592,MKT054,24203.1
Farm_01593,MKT073,30306.64
Farm_01594,MKT096,30581.65
Farm_01595,MKT022,23407.58
Farm_01596,MKT059,21378.87
Farm_01597,MKT011,36924.01
Farm_01598,MKT038,5958.14
Farm_01599,MKT050,29666.47
Farm_01600,MKT010,27744.06
Farm_01601,MKT099,49672.88
Farm_01602,MKT019,49264.37
Farm_01603,MKT064,1067.57
Farm_01604,MKT053,42658.01
Farm_01605,MKT092,11501.35
Farm_01606,MKT067,9552.02
Farm_01607,MKT090,36390.48
Farm_01608,MKT029,17280.44
Farm_01609,MKT057,43888.4
Farm_01610,MKT004,28459.41
Farm_01611,MKT075,48106.34
Farm_01612,MKT004,47408.84
Farm_01613,MKT080,7194.23
Farm_01614,MKT031,41544.16
Farm_01615,MKT070,46619.35
Farm_01616,MKT087,45056.1
Farm_01617,MKT078,14849.91
Farm_01618,MKT022,30150.82
Farm_01619,MKT069,33343.58
Farm_01620,MKT002,4343.03
Farm_01621,MKT071,5500.25
Farm_01622,MKT068,37077.3
Farm_01623,MKT074,916.99
Farm_01624,MKT033,28859.25
Farm_01625,MKT026,37978.43
Farm_01626,MKT042,42220.86
Farm_01627,MKT030,48662.5
Farm_01628,MKT082,7562.75
Farm_01629,MKT024,35218.89
Farm_01630,MKT089,11557.16
Farm_01631,MKT071,14937.53
Farm_01632,MKT053,49743.88
Farm_01633,MKT029,44416.67
Farm_01634,MKT052,6151.5
Farm_01635,MKT007,16616.55
Farm_01636,MKT064,25151.0
Farm_01637,MKT059,4594.64
Farm_01638,MKT074,8308.92
Farm_01639,MKT068,45854.66
Farm_01640,MKT055,29017.78
Farm_01641,MKT018,11450.77
Farm_01642,MKT033,40072.74
Farm_01643,MKT086,37423.9
Farm_01644,MKT027,17379.33
Farm_01645,MKT026,31362.16
Farm_01646,MKT057,24892.45
