farm_id,season,crop,yield_tons
Farm_00751,2024,Soybean,4.3
Farm_00752,2025,Sorghum,66.7
Farm_00753,2024,Soybean,1.34
Farm_00754,2026,Yam,3.82
Farm_00755,2024,Sorghum,6.38
Farm_00756,2026,Sorghum,42.16
Farm_00757,2025,Rice,26.3
Farm_00758,2025,Maize,31.59
Farm_00759,2024,Millet,14.82
Farm_00760,2025,Rice,52.93
Farm_00761,2024,Soybean,26.4
Farm_00762,2026,Rice,37.62
Farm_00763,2024,Tomato,7.91
Farm_00764,2025,Yam,45.96
Farm_00765,2026,Cassava,51.15
Farm_00766,2024,Cassava,7.1
Farm_00767,2026,Soybean,73.37
Farm_00768,2024,Soybean,75.52
Farm_00769,2025,Maize,51.26
Farm_00770,2026,Tomato,50.91
Farm_00771,2024,Yam,36.61
Farm_00772,2026,Soybean,76.0
Farm_00773,2026,Soybean,53.02
Farm_00774,2024,Sorghum,63.87
Farm_00775,2024,Cassava,51.28
Farm_00776,2024,Soybean,72.82
Farm_00777,2024,Rice,36.18
Farm_00778,2024,Maize,60.68
Farm_00779,2024,Millet,7.31
Farm_00780,2024,Sorghum,47.44
Farm_00781,2024,Millet,59.25
Farm_00782,2025,Yam,43.04
Farm_00783,2025,Sorghum,52.16
Farm_00784,2026,Maize,26.43
Farm_00785,2025,Maize,2.64
Farm_00786,2025,Yam,36.12
Farm_00787,2026,Rice,53.72
Farm_00788,2026,Cassava,14.64
Farm_00789,2025,Cassava,45.21
Farm_00790,2026,Rice,52.14
Farm_00791,2024,Yam,11.08
Farm_00792,2025,Yam,33.35
Farm_00793,2024,Yam,57.47
Farm_00794,2026,Millet,71.58
Farm_00795,2026,Cassava,27.39
Farm_00796,2024,Soybean,6.61
Farm_00797,2026,Yam,46.25
Farm_00798,2025,Soybean,48.59
Farm_00799,2024,Maize,56.9
Farm_00800,2025,Sorghum,60.07
Farm_00801,2026,Millet,36.64
Farm_00802,2024,Cassava,27.87
Farm_00803,2024,Maize,44.13
Farm_00804,2025,Sorghum,37.2
Farm_00805,2024,Tomato,51.06
Farm_00806,2024,Sorghum,5.04
Farm_00807,2025,Soybean,46.68
Farm_00808,2024,Rice,35.66
Farm_00809,2025,Maize,54.56
Farm_00810,2025,Tomato,7.44
Farm_00811,2025,Maize,32.04
Farm_00812,2024,Yam,10.62
Farm_00813,2025,Cassava,34.33
Farm_00814,2024,Yam,69.84
Farm_00815,2025,Soybean,41.87
Farm_00816,2024,Tomato,21.85
Farm_00817,2026,Rice,39.38
Farm_00818,2024,Cassava,62.9
Farm_00819,2024,Millet,56.24
Farm_00820,2025,Millet,39.88
Farm_00821,2025,Maize,79.22
Farm_00822,2025,Sorghum,58.31
Farm_00823,2026,Yam,69.98
Farm_00824,2024,Millet,65.56
Farm_00825,2024,Tomato,74.84
Farm_00826,2024,Sorghum,39.39
Farm_00827,2026,Sorghum,44.34
Farm_00828,2025,Soybean,29.64
Farm_00829,2024,Millet,24.26
Farm_00830,2026,Cassava,61.66
Farm_00831,2025,Millet,1.1
Farm_00832,2026,Rice,26.73
Farm_00833,2024,Cassava,70.42
Farm_00834,2024,Tomato,19.35
Farm_00835,2025,Cassava,47.28
Farm_00836,2024,Maize,22.57
Farm_00837,2024,Sorghum,11.17
Farm_00838,2024,Millet,78.72
Farm_00839,2025,Cassava,76.33
Farm_00840,2025,Millet,35.4
Farm_00841,2026,Soybean,8.4
Farm_00842,2025,Sorghum,31.1
Farm_00843,2025,Soybean,68.24
Farm_00844,2024,Sorghum,58.15
Farm_00845,2024,Sorghum,2.1
Farm_00846,2026,Tomato,48.69
Farm_00847,2024,Millet,39.01
Farm_00848,2024,Cassava,12.69
Farm_00849,2024,Tomato,21.15
Farm_00850,2025,Tomato,53.57
Farm_00851,2026,Soybean,74.53
Farm_00852,2026,Tomato,25.92
Farm_00853,2026,Sorghum,12.08
Farm_00854,2025,Tomato,33.53
Farm_00855,2025,Yam,35.42
Farm_00856,2024,Maize,16.74
Farm_00857,2025,Maize,32.09
Farm_00858,2025,Sorghum,48.15
Farm_00859,2024,Soybean,54.13
Farm_00860,2026,Rice,77.15
Farm_00861,2025,Cassava,49.06
Farm_00862,2026,Soybean,72.14
Farm_00863,2025,Maize,44.6
Farm_00864,2025,Tomato,61.41
Farm_00865,2025,Cassava,58.35
Farm_00866,2024,Cassava,30.38
Farm_00867,2024,Maize,31.16
Farm_00868,2026,Tomato,68.22
Farm_00869,2024,Millet,51.93
Farm_00870,2024,Maize,9.8
Farm_00871,2025,Tomato,2.43
Farm_00872,2025,Cassava,57.2
Farm_00873,2026,Yam,12.55
Farm_00874,2024,Rice,46.05
Farm_00875,2025,Yam,51.59
Farm_00876,2024,Sorghum,21.01
Farm_00877,2024,Rice,4.0
Farm_00878,2025,Millet,52.14
Farm_00879,2026,Sorghum,6.45
Farm_00880,2024,Cassava,59.69
Farm_00881,2026,Millet,34.18
Farm_00882,2026,Yam,65.57
Farm_00883,2026,Rice,46.52
Farm_00884,2025,Cassava,76.45
Farm_00885,2026,Maize,49.54
Farm_00886,2025,Sorghum,16.43
Farm_00887,2024,Millet,56.33
Farm_00888,2026,Soybean,1.91
Farm_00889,2025,Cassava,59.86
Farm_00890,2026,Tomato,12.43
Farm_00891,2026,Rice,67.47
Farm_00892,2025,Tomato,21.76
Farm_00893,2026,Sorghum,66.86
Farm_00894,2024,Maize,2.89
Farm_00895,2025,Cassava,61.8
Farm_00896,2025,Tomato,5.25
Farm_00897,2024,Tomato,53.82
Farm_00898,2026,Rice,25.8
Farm_00899,2025,Yam,64.94
Farm_00900,2025,Cassava,37.13
Farm_00901,2026,Maize,12.1
Farm_00902,2026,Maize,2.15
Farm_00903,2025,Millet,65.16
Farm_00904,2026,Rice,69.03
Farm_00905,2026,Sorghum,33.75
Farm_00906,2025,Millet,38.99
Farm_00907,2026,Tomato,69.92
Farm_00908,2026,Rice,27.88
Farm_00909,2024,Rice,77.78
Farm_00910,2025,Cassava,3.46
Farm_00911,2024,Sorghum,56.34
Farm_00912,2024,Cassava,9.47
Farm_00913,2026,Rice,68.25
Farm_00914,2024,Tomato,45.12
Farm_00915,2024,Cassava,57.5
Farm_00916,2025,Rice,35.2
Farm_00917,2024,Yam,48.89
Farm_00918,2024,Tomato,1.89
Farm_00919,2025,Maize,5.21
Farm_00920,2024,Cassava,66.6
Farm_00921,2025,Yam,33.48
Farm_00922,2025,Millet,16.48
Farm_00923,2025,Soybean,39.36
Farm_00924,2024,Tomato,67.22
Farm_00925,2024,Soybean,62.8
Farm_00926,2024,Soybean,66.55
Farm_00927,2024,Soybean,78.47
Farm_00928,2025,Rice,57.01
Farm_00929,2024,Cassava,12.97
Farm_00930,2026,Cassava,46.35
Farm_00931,2026,Sorghum,42.17
Farm_00932,2024,Rice,21.05
Farm_00933,2024,Yam,78.85
Farm_00934,2024,Yam,3.52
Farm_00935,2026,Maize,22.51
Farm_00936,2026,Cassava,4.27
Farm_00937,2024,Sorghum,36.55
Farm_00938,2025,Soybean,73.66
Farm_00939,2025,Soybean,74.83
Farm_00940,2025,Rice,3.98
Farm_00941,2026,Yam,48.92
Farm_00942,2025,Millet,19.68
Farm_00943,2024,Sorghum,50.93
Farm_00944,2025,Soybean,54.85
Farm_00945,2026,Millet,14.73
Farm_00946,2025,Rice,30.4
Farm_00947,2024,Rice,32.64
Farm_00948,2026,Yam,27.19
Farm_00949,2024,Millet,36.57
Farm_00950,2024,Maize,48.12
Farm_00951,2024,Soybean,64.19
Farm_00952,2026,Rice,23.8
Farm_00953,2025,Millet,9.49
Farm_00954,2025,Cassava,4.05
Farm_00955,2025,Tomato,23.76
Farm_00956,2024,Tomato,6.0
Farm_00957,2024,Rice,32.39
Farm_00958,2025,Sorghum,79.96
Farm_00959,2026,Maize,41.92
Farm_00960,2024,Millet,18.05
Farm_00961,2024,Maize,5.81
Farm_00962,2026,Soybean,30.11
Farm_00963,2026,Soybean,76.16
Farm_00964,2026,Rice,12.21
Farm_00965,2026,Yam,44.5
Farm_00966,2025,Cassava,30.59
Farm_00967,2026,Maize,23.97
Farm_00968,2024,Millet,61.01
Farm_00969,2025,Yam,2.84
Farm_00970,2026,Rice,15.96
Farm_00971,2026,Tomato,4.37
Farm_00972,2026,Tomato,14.21
Farm_00973,2026,Sorghum,65.78
Farm_00974,2024,Sorghum,43.77
Farm_00975,2024,Soybean,71.43
Farm_00976,2025,Soybean,79.47
Farm_00977,2024,Cassava,18.39
Farm_00978,2025,Yam,19.96
Farm_00979,2024,Rice,75.55
Farm_00980,2024,Yam,56.14
Farm_00981,2026,Millet,27.91
Farm_00982,2025,Soybean,63.96
Farm_00983,2026,Millet,25.76
Farm_00984,2026,Maize,35.77
Farm_00985,2025,Millet,41.5
Farm_00986,2025,Rice,64.12
Farm_00987,2025,Sorghum,62.58
Farm_00988,2024,Yam,7.06
Farm_00989,2024,Yam,27.99
Farm_00990,2024,Millet,77.45
Farm_00991,2024,Yam,1.1
Farm_00992,2026,Rice,78.78
Farm_00993,2026,Maize,66.98
Farm_00994,2026,Sorghum,16.76
Farm_00995,2024,Soybean,9.54
Farm_00996,2024,Yam,11.92
Farm_00997,2024,Tomato,71.83
Farm_00998,2025,Millet,14.17
Farm_00999,2024,Rice,16.6
Farm_01000,2025,Soybean,17.22
Farm_01001,2025,Yam,54.94
Farm_01002,2025,Maize,33.76
Farm_01003,2026,Rice,65.08
Farm_01004,2026,Soybean,49.92
Farm_01005,2025,Tomato,38.07
Farm_01006,2024,Sorghum,8.47
Farm_01007,2025,Maize,12.18
Farm_01008,2025,Tomato,28.1
Farm_01009,2024,Soybean,16.85
Farm_01010,2026,Maize,1.39
Farm_01011,2026,Maize,14.18
Farm_01012,2024,Millet,21.63
Farm_01013,2025,Millet,36.63
Farm_01014,2025,Yam,3.93
Farm_01015,2024,Cassava,58.26
Farm_01016,2025,Rice,40.59
Farm_01017,2026,Soybean,21.2
Farm_01018,2026,Tomato,74.09
Farm_01019,2026,Tomato,21.3
Farm_01020,2024,Tomato,61.91
Farm_01021,2025,Rice,13.93
Farm_01022,2026,Sorghum,8.71
Farm_01023,2025,Sorghum,64.2
Farm_01024,2026,Cassava,66.67
Farm_01025,2026,Sorghum,22.99
Farm_01026,2024,Maize,14.91
Farm_01027,2024,Sorghum,69.54
Farm_01028,2024,Tomato,10.77
Farm_01029,2025,Sorghum,63.22
Farm_01030,2026,Millet,47.97
Farm_01031,2026,Soybean,50.24
Farm_01032,2025,Soybean,17.92
Farm_01033,2024,Tomato,65.41
Farm_01034,2025,Millet,4.43
Farm_01035,2025,Soybean,50.5
Farm_01036,2025,Maize,8.89
Farm_01037,2025,Yam,44.88
Farm_01038,2026,Cassava,24.91
Farm_01039,2025,Cassava,56.05
Farm_01040,2024,Yam,28.76
Farm_01041,2024,Yam,40.34
Farm_01042,2024,Sorghum,52.67
Farm_01043,2026,Rice,29.74
Farm_01044,2026,Millet,74.84
Farm_01045,2026,Tomato,45.86
Farm_01046,2024,Tomato,20.56
Farm_01047,2026,Cassava,43.83
Farm_01048,2025,Tomato,21.47
Farm_01049,2026,Rice,46.98
Farm_01050,2025,Sorghum,11.0
Farm_01051,2026,Sorghum,31.1
Farm_01052,2025,Rice,11.74
Farm_01053,2026,Sorghum,41.63
Farm_01054,2024,Yam,76.8
Farm_01055,2025,Cassava,16.39
Farm_01056,2024,Yam,8.4
Farm_01057,2026,Soybean,17.67
Farm_01058,2024,Millet,1.87
Farm_01059,2025,Tomato,13.16
Farm_01060,2025,Cassava,9.02
Farm_01061,2026,Millet,13.17
Farm_01062,2026,Rice,64.84
Farm_01063,2025,Yam,41.33
Farm_01064,2024,Yam,53.8
Farm_01065,2025,Sorghum,55.25
Farm_01066,2026,Sorghum,10.53
Farm_01067,2025,Rice,48.35
Farm_01068,2024,Soybean,67.19
Farm_01069,2025,Rice,62.59
Farm_01070,2024,Sorghum,65.49
Farm_01071,2024,Rice,14.35
Farm_01072,2025,Sorghum,67.6
Farm_01073,2026,Cassava,7.98
Farm_01074,2025,Sorghum,50.46
Farm_01075,2026,Rice,23.89
Farm_01076,2025,Yam,40.66
Farm_01077,2024,Yam,35.93
Farm_01078,2025,Rice,44.28
Farm_01079,2024,Soybean,62.81
Farm_01080,2025,Tomato,50.33
Farm_01081,2024,Sorghum,75.89
Farm_01082,2025,Yam,12.04
Farm_01083,2026,Maize,22.44
Farm_01084,2025,Millet,51.5
Farm_01085,2026,Yam,77.34
Farm_01086,2026,Soybean,16.5
Farm_01087,2026,Sorghum,12.47
Farm_01088,2026,Soybean,44.73
Farm_01089,2026,Sorghum,44.35
Farm_01090,2026,Cassava,1.88
Farm_01091,2024,Rice,44.84
Farm_01092,2026,Cassava,48.33
Farm_01093,2024,Cassava,49.61
Farm_01094,2025,Cassava,10.63
Farm_01095,2025,Cassava,70.12
Farm_01096,2024,Sorghum,40.82
Farm_01097,2024,Rice,59.45
Farm_01098,2025,Cassava,48.74
Farm_01099,2025,Sorghum,64.02
Farm_01100,2024,Rice,68.57
Farm_01101,2024,Maize,78.69
Farm_01102,2026,Cassava,14.0
Farm_01103,2025,Maize,68.31
Farm_01104,2024,Maize,50.32
Farm_01105,2026,Soybean,15.63
Farm_01106,2026,Yam,65.3
Farm_01107,2025,Sorghum,31.47
Farm_01108,2025,Tomato,70.24
Farm_01109,2024,Cassava,43.47
Farm_01110,2024,Millet,1.18
Farm_01111,2024,Millet,45.73
Farm_01112,2025,Rice,11.06
Farm_01113,2025,Tomato,51.0
Farm_01114,2026,Sorghum,30.32
Farm_01115,2025,Rice,71.84
Farm_01116,2024,Millet,39.62
Farm_01117,2025,Yam,11.16
Farm_01118,2026,Millet,33.66
Farm_01119,2024,Millet,65.51
Farm_01120,2024,Millet,46.19
Farm_01121,2025,Rice,16.5
Farm_01122,2024,Sorghum,61.57
Farm_01123,2025,Sorghum,33.32
Farm_01124,2024,Yam,73.75
Farm_01125,2024,Yam,1.71
Farm_01126,2025,Tomato,51.09
Farm_01127,2024,Tomato,68.83
Farm_01128,2024,Cassava,32.5
Farm_01129,2024,Sorghum,50.84
Farm_01130,2025,Soybean,16.43
Farm_01131,2025,Millet,55.43
Farm_01132,2025,Tomato,48.76
Farm_01133,2025,Soybean,63.62
Farm_01134,2026,Sorghum,28.63
Farm_01135,2026,Millet,54.66
Farm_01136,2025,Millet,9.76
Farm_01137,2025,Soybean,35.68
Farm_01138,2026,Millet,9.96
Farm_01139,2024,Tomato,27.35
Farm_01140,2024,Tomato,58.1
Farm_01141,2026,Soybean,5.63
Farm_01142,2024,Maize,17.5
Farm_01143,2026,Tomato,29.89
Farm_01144,2025,Soybean,58.88
Farm_01145,2024,Millet,52.38
Farm_01146,2024,Sorghum,49.79
Farm_01147,2026,Yam,51.91
Farm_01148,2026,Sorghum,12.13
Farm_01149,2025,Yam,45.89
Farm_01150,2026,Tomato,46.63
Farm_01151,2024,Maize,44.94
Farm_01152,2026,Rice,14.09
Farm_01153,2026,Tomato,54.28
Farm_01154,2026,Cassava,26.44
Farm_01155,2026,Maize,59.98
Farm_01156,2024,Cassava,46.96
Farm_01157,2024,Yam,63.59
Farm_01158,2025,Yam,9.25
Farm_01159,2025,Maize,38.9
Farm_01160,2024,Millet,38.17
Farm_01161,2025,Yam,2.3
Farm_01162,2024,Tomato,69.09
Farm_01163,2026,Cassava,73.73
Farm_01164,2024,Sorghum,9.2
Farm_01165,2026,Sorghum,19.17
Farm_01166,2024,Tomato,56.88
Farm_01167,2024,Maize,40.61
Farm_01168,2024,Soybean,47.5
Farm_01169,2026,Sorghum,42.75
Farm_01170,2025,Cassava,32.78
Farm_01171,2024,Tomato,70.32
Farm_01172,2026,Cassava,74.0
Farm_01173,2025,Soybean,44.41
Farm_01174,2026,Yam,6.56
Farm_01175,2024,Sorghum,65.47
Farm_01176,2025,Rice,76.24
Farm_01177,2026,Cassava,5.61
Farm_01178,2025,Tomato,36.34
Farm_01179,2025,Tomato,39.49
Farm_01180,2026,Sorghum,39.47
Farm_01181,2025,Tomato,71.77
Farm_01182,2026,Cassava,34.4
Farm_01183,2026,Maize,54.34
Farm_01184,2026,Millet,24.52
Farm_01185,2025,Tomato,19.88
Farm_01186,2026,Cassava,73.69
Farm_01187,2025,Maize,10.56
Farm_01188,2024,Cassava,75.48
Farm_01189,2026,Sorghum,2.85
Farm_01190,2024,Millet,18.86
Farm_01191,2024,Maize,10.82
Farm_01192,2024,Sorghum,59.55
Farm_01193,2026,Maize,12.75
Farm_01194,2025,Soybean,65.57
Farm_01195,2026,Rice,10.65
Farm_01196,2026,Maize,62.23
Farm_01197,2024,Soybean,62.94
Farm_01198,2024,Rice,58.36
Farm_01199,2025,Millet,15.95
Farm_01200,2024,Tomato,13.82
Farm_01201,2026,Millet,76.26
Farm_01202,2026,Maize,63.23
Farm_01203,2026,Millet,70.6
Farm_01204,2024,Yam,41.46
Farm_01205,2026,Millet,68.15
Farm_01206,2025,Millet,19.25
Farm_01207,2024,Cassava,36.02
Farm_01208,2026,Cassava,4.5
Farm_01209,2024,Tomato,76.87
Farm_01210,2026,Millet,36.38
Farm_01211,2026,Yam,43.97
Farm_01212,2024,Cassava,53.22
Farm_01213,2026,Millet,51.89
Farm_01214,2025,Millet,34.14
Farm_01215,2025,Soybean,4.53
Farm_01216,2024,Cassava,38.58
Farm_01217,2026,Cassava,37.91
Farm_01218,2024,Cassava,57.43
Farm_01219,2024,Cassava,7.71
Farm_01220,2024,Soybean,24.3
Farm_01221,2026,Rice,35.81
Farm_01222,2024,Sorghum,3.84
Farm_01223,2026,Cassava,57.34
Farm_01224,2025,Yam,71.97
Farm_01225,2025,Soybean,43.33
Farm_01226,2026,Maize,33.92
Farm_01227,2024,Maize,51.8
Farm_01228,2024,Soybean,67.98
Farm_01229,2026,Yam,36.4
Farm_01230,2024,Sorghum,25.66
Farm_01231,2024,Millet,18.97
Farm_01232,2024,Soybean,32.84
Farm_01233,2026,Tomato,47.32
Farm_01234,2026,Soybean,61.38
Farm_01235,2026,Soybean,6.84
Farm_01236,2026,Millet,46.16
Farm_01237,2026,Soybean,72.45
Farm_01238,2026,Cassava,50.68
Farm_01239,2026,Sorghum,73.65
Farm_01240,2024,Maize,1.35
Farm_01241,2025,Maize,77.23
Farm_01242,2025,Millet,19.82
Farm_01243,2025,Soybean,72.56
Farm_01244,2026,Millet,70.44
Farm_01245,2024,Millet,14.54
Farm_01246,2026,Cassava,64.97
Farm_01247,2024,Maize,19.65
Farm_01248,2026,Cassava,60.43
Farm_01249,2025,Yam,5.94
Farm_01250,2025,Maize,4.14
Farm_01251,2025,Soybean,60.38
Farm_01252,2024,Tomato,78.0
Farm_01253,2025,Yam,30.54
Farm_01254,2025,Sorghum,9.16
Farm_01255,2024,Soybean,27.54
Farm_01256,2024,Tomato,44.23
Farm_01257,2026,Maize,2.97
Farm_01258,2026,Tomato,45.48
Farm_01259,2026,Millet,41.26
Farm_01260,2025,Soybean,76.51
Farm_01261,2025,Soybean,51.99
Farm_01262,2025,Soybean,13.39
Farm_01263,2026,Rice,78.76
Farm_01264,2024,Cassava,39.29
Farm_01265,2026,Cassava,62.2
Farm_01266,2025,Cassava,9.0
Farm_01267,2026,Maize,67.99
Farm_01268,2026,Sorghum,35.62
Farm_01269,2025,Maize,51.35
Farm_01270,2026,Tomato,55.63
Farm_01271,2026,Soybean,42.55
Farm_01272,2025,Cassava,33.68
Farm_01273,2025,Sorghum,69.58
Farm_01274,2025,Maize,68.74
Farm_01275,2025,Maize,6.99
Farm_01276,2025,Yam,35.76
Farm_01277,2025,Yam,78.02
Farm_01278,2025,Yam,66.42
Farm_01279,2025,Tomato,70.26
Farm_01280,2026,Millet,51.92
Farm_01281,2025,Cassava,55.23
Farm_01282,2025,Sorghum,61.6
Farm_01283,2025,Soybean,28.96
Farm_01284,2025,Cassava,17.51
Farm_01285,2026,Tomato,76.17
Farm_01286,2025,Cassava,78.39
Farm_01287,2025,Cassava,44.5
Farm_01288,2026,Rice,50.58
Farm_01289,2026,Millet,29.0
Farm_01290,2024,Maize,10.36
Farm_01291,2025,Millet,64.88
Farm_01292,2024,Cassava,74.01
Farm_01293,2025,Soybean,71.75
Farm_01294,2026,Sorghum,63.05
Farm_01295,2025,Millet,35.3
Farm_01296,2026,Rice,22.9
Farm_01297,2025,Maize,33.36
Farm_01298,2024,Maize,70.88
Farm_01299,2026,Maize,14.49
Farm_01300,2026,Maize,40.33
Farm_01301,2025,Millet,58.52
Farm_01302,2026,Tomato,74.61
Farm_01303,2025,Millet,50.89
Farm_01304,2026,Yam,55.0
Farm_01305,2025,Yam,69.5
Farm_01306,2026,Sorghum,77.01
Farm_01307,2025,Sorghum,40.36
Farm_01308,2026,Rice,1.91
Farm_01309,2025,Millet,71.41
Farm_01310,2025,Sorghum,41.46
Farm_01311,2025,Yam,39.02
Farm_01312,2026,Soybean,24.64
Farm_01313,2024,Millet,79.89
Farm_01314,2025,Cassava,46.35
Farm_01315,2025,Sorghum,40.53
Farm_01316,2024,Yam,61.15
Farm_01317,2026,Yam,32.17
Farm_01318,2024,Millet,46.52
Farm_01319,2024,Rice,27.98
Farm_01320,2026,Maize,68.39
Farm_01321,2025,Yam,1.66
Farm_01322,2024,Rice,12.97
Farm_01323,2026,Maize,71.09
Farm_01324,2025,Yam,50.86
Farm_01325,2024,Sorghum,24.13
Farm_01326,2025,Cassava,72.19
Farm_01327,2026,Maize,77.91
Farm_01328,2024,Sorghum,18.65
Farm_01329,2024,Rice,24.4
Farm_01330,2026,Rice,72.93
Farm_01331,2025,Soybean,18.15
Farm_01332,2024,Yam,49.78
Farm_01333,2026,Tomato,35.54
Farm_01334,2025,Rice,60.49
Farm_01335,2024,Rice,51.73
Farm_01336,2024,Soybean,66.7
Farm_01337,2024,Rice,44.39
Farm_01338,2026,Maize,27.26
Farm_01339,2024,Yam,65.25
Farm_01340,2025,Tomato,26.04
Farm_01341,2024,Maize,12.6
Farm_01342,2025,Yam,76.61
Farm_01343,2025,Rice,64.96
Farm_01344,2026,Sorghum,4.97
Farm_01345,2026,Sorghum,39.56
Farm_01346,2026,Rice,69.31
Farm_01347,2025,Rice,34.32
Farm_01348,2024,Rice,18.25
Farm_01349,2026,Soybean,54.8
Farm_01350,2025,Tomato,37.77
Farm_01351,2025,Cassava,31.65
Farm_01352,2024,Cassava,76.48
Farm_01353,2025,Millet,31.24
Farm_01354,2025,Sorghum,40.48
Farm_01355,2026,Millet,60.59
Farm_01356,2025,Millet,28.29
Farm_01357,2025,Rice,45.12
Farm_01358,2026,Rice,59.65
Farm_01359,2025,Soybean,35.35
Farm_01360,2024,Millet,55.69
Farm_01361,2025,Maize,49.28
Farm_01362,2024,Rice,30.94
Farm_01363,2025,Soybean,8.56
Farm_01364,2026,Cassava,54.1
Farm_01365,2025,Millet,44.49
Farm_01366,2024,Millet,31.62
Farm_01367,2026,Yam,60.33
Farm_01368,2026,Millet,58.56
Farm_01369,2024,Cassava,58.56
Farm_01370,2025,Soybean,59.55
Farm_01371,2026,Millet,11.35
Farm_01372,2026,Maize,66.3
Farm_01373,2024,Maize,33.57
Farm_01374,2026,Soybean,35.81
Farm_01375,2024,Sorghum,72.27
Farm_01376,2024,Cassava,43.48
Farm_01377,2026,Millet,34.0
Farm_01378,2024,Maize,8.16
Farm_01379,2026,Yam,31.5
Farm_01380,2026,Sorghum,24.8
Farm_01381,2025,Yam,9.47
Farm_01382,2026,Tomato,12.87
Farm_01383,2025,Rice,6.4
Farm_01384,2026,Maize,67.07
Farm_01385,2026,Soybean,62.61
Farm_01386,2025,Cassava,29.77
Farm_01387,2026,Rice,6.37
Farm_01388,2026,Sorghum,3.6
Farm_01389,2024,Sorghum,7.14
Farm_01390,2024,Maize,67.7
Farm_01391,2026,Sorghum,59.85
Farm_01392,2025,Millet,62.18
Farm_01393,2024,Yam,4.5
Farm_01394,2025,Millet,49.57
Farm_01395,2026,Maize,35.53
Farm_01396,2026,Soybean,23.19
Farm_01397,2026,Rice,76.35
Farm_01398,2024,Rice,40.32
Farm_01399,2024,Soybean,58.04
Farm_01400,2024,Yam,77.64
Farm_01401,2026,Maize,24.97
Farm_01402,2025,Rice,21.93
Farm_01403,2025,Millet,43.06
Farm_01404,2026,Maize,17.38
Farm_01405,2024,Soybean,21.24
Farm_01406,2025,Sorghum,6.01
Farm_01407,2025,Rice,36.57
Farm_01408,2026,Soybean,38.3
Farm_01409,2024,Rice,16.69
Farm_01410,2024,Rice,9.18
Farm_01411,2026,Sorghum,17.54
Farm_01412,2025,Soybean,7.3
Farm_01413,2024,Cassava,76.81
Farm_01414,2025,Cassava,71.19
Farm_01415,2026,Yam,51.8
Farm_01416,2026,Sorghum,61.33
Farm_01417,2024,Sorghum,31.65
Farm_01418,2026,Sorghum,67.23
Farm_01419,2025,Rice,35.54
Farm_01420,2026,Rice,23.46
Farm_01421,2025,Rice,64.04
Farm_01422,2024,Yam,38.95
Farm_01423,2026,Yam,30.21
Farm_01424,2024,Cassava,20.88
Farm_01425,2025,Millet,1.46
Farm_01426,2026,Cassava,12.21
Farm_01427,2026,Soybean,33.11
Farm_01428,2024,Tomato,72.62
Farm_01429,2026,Yam,26.81
Farm_01430,2026,Sorghum,77.49
Farm_01431,2024,Sorghum,68.67
Farm_01432,2024,Sorghum,46.36
Farm_01433,2025,Yam,28.62
Farm_01434,2026,Millet,67.45
Farm_01435,2025,Yam,34.54
Farm_01436,2025,Soybean,27.29
Farm_01437,2024,Maize,79.11
Farm_01438,2024,Tomato,46.34
Farm_01439,2024,Sorghum,37.01
Farm_01440,2025,Tomato,5.33
Farm_01441,2024,Sorghum,18.83
Farm_01442,2025,Maize,17.12
Farm_01443,2026,Cassava,51.51
Farm_01444,2025,Yam,65.95
Farm_01445,2025,Rice,53.9
Farm_01446,2026,Millet,18.23
Farm_01447,2026,Yam,12.56
Farm_01448,2026,Tomato,2.5
Farm_01449,2025,Sorghum,34.77
Farm_01450,2025,Cassava,64.14
Farm_01451,2026,Rice,21.33
Farm_01452,2025,Soybean,43.6
Farm_01453,2026,Sorghum,13.17
Farm_01454,2026,Sorghum,23.99
Farm_01455,2024,Soybean,27.9
Farm_01456,2026,Sorghum,45.9
Farm_01457,2024,Sorghum,4.54
Farm_01458,2025,Soybean,42.59
Farm_01459,2026,Rice,54.48
Farm_01460,2026,Millet,73.08
Farm_01461,2025,Maize,66.26
Farm_01462,2026,Cassava,31.23
Farm_01463,2024,Tomato,53.92
Farm_01464,2026,Rice,6.73
Farm_01465,2025,Soybean,50.57
Farm_01466,2024,Millet,32.61
Farm_01467,2026,Yam,33.78
Farm_01468,2026,Soybean,65.92
Farm_01469,2024,Tomato,34.19
Farm_01470,2025,Rice,30.36
Farm_01471,2026,Maize,25.16
Farm_01472,2026,Soybean,57.82
Farm_01473,2026,Tomato,55.37
Farm_01474,2024,Tomato,67.86
Farm_01475,2024,Tomato,14.39
Farm_01476,2026,Yam,45.32
Farm_01477,2026,Sorghum,16.67
Farm_01478,2025,Rice,34.65
Farm_01479,2026,Millet,12.17
Farm_01480,2025,Cassava,45.33
Farm_01481,2026,Rice,50.08
Farm_01482,2025,Tomato,58.28
Farm_01483,2024,Yam,3.17
Farm_01484,2024,Rice,69.44
Farm_01485,2025,Rice,59.62
Farm_01486,2025,Sorghum,52.48
Farm_01487,2025,Sorghum,76.54
Farm_01488,2026,Maize,25.86
Farm_01489,2026,Millet,76.34
Farm_01490,2025,Soybean,3.07
Farm_01491,2024,Yam,44.43
Farm_01492,2026,Soybean,9.34
Farm_01493,2026,Rice,16.28
Farm_01494,2025,Cassava,29.41
Farm_01495,2026,Maize,67.25
Farm_01496,2025,Cassava,46.11
Farm_01497,2025,Maize,6.59
Farm_01498,2024,Sorghum,14.57
Farm_01499,2025,Maize,58.04
