market_id,region,crop,price_usd_ton
MKT027,Ogun,Millet,496.74
MKT094,Niger,Yam,342.92
MKT071,Benue,Rice,372.61
MKT090,Enugu,Yam,561.78
MKT094,Bauchi,Soybean,840.68
MKT065,Ogun,Sorghum,516.62
MKT025,Oyo,Soybean,599.78
MKT058,Kano,Yam,133.07
MKT067,Kano,Sorghum,877.31
MKT099,Kaduna,Sorghum,893.59
MKT040,Oyo,Rice,751.14
MKT067,Benue,Maize,781.2
MKT023,Oyo,Millet,530.68
MKT078,Kaduna,Rice,278.19
MKT042,Kano,Soybean,460.05
MKT018,Kano,Rice,234.06
MKT078,Nasarawa,Tomato,874.72
MKT037,Bauchi,Yam,179.74
MKT018,Kano,Cassava,540.28
MKT096,Kaduna,Cassava,169.26
MKT028,Kano,Soybean,228.55
MKT010,Kaduna,Soybean,704.58
MKT061,Benue,Maize,205.17
MKT093,Plateau,Tomato,744.91
MKT013,Kano,Yam,477.15
MKT070,Plateau,Soybean,556.18
MKT050,Oyo,Soybean,506.67
MKT068,Ogun,Sorghum,212.53
MKT100,Kano,Cassava,612.42
MKT055,Plateau,Soybean,559.74
MKT043,Kaduna,Rice,867.09
MKT012,Bauchi,Maize,184.33
MKT045,Bauchi,Millet,195.34
MKT091,Bauchi,Sorghum,714.76
MKT021,Enugu,Millet,191.56
MKT069,Kaduna,Yam,271.5
MKT018,Kaduna,Sorghum,319.01
MKT036,Ogun,Maize,764.19
MKT073,Kaduna,Maize,134.83
MKT045,Enugu,Yam,405.98
MKT001,Nasarawa,Rice,167.42
MKT025,Bauchi,Cassava,596.47
MKT079,Nasarawa,Cassava,616.84
MKT058,Kaduna,Rice,299.69
MKT032,Oyo,Yam,762.5
MKT053,Bauchi,Yam,747.41
MKT023,Kaduna,Yam,245.69
MKT066,Bauchi,Millet,277.53
MKT014,Nasarawa,Cassava,267.62
MKT035,Plateau,Soybean,441.4
MKT064,Nasarawa,Yam,854.45
MKT029,Enugu,Soybean,885.79
MKT070,Plateau,Maize,561.29
MKT063,Kaduna,Sorghum,487.59
MKT093,Bauchi,Millet,703.66
MKT035,Bauchi,Cassava,149.82
MKT050,Kaduna,Maize,406.43
MKT013,Kano,Sorghum,447.29
MKT003,Nasarawa,Tomato,472.27
MKT079,Kano,Sorghum,885.63
MKT047,Oyo,Soybean,239.56
MKT087,Ogun,Rice,353.26
MKT055,Kaduna,Maize,220.4
MKT068,Kano,Tomato,337.39
MKT062,Kano,Maize,534.76
MKT009,Kaduna,Yam,361.34
MKT090,Niger,Cassava,136.84
MKT020,Enugu,Yam,171.19
MKT016,Kano,Soybean,747.34
MKT006,Kaduna,Tomato,221.34
MKT062,Ogun,Rice,325.33
MKT033,Kaduna,Cassava,486.5
MKT059,Ogun,Millet,387.79
MKT010,Kaduna,Millet,302.76
MKT018,Ogun,Maize,363.04
MKT013,Niger,Sorghum,809.58
MKT043,Kano,Yam,758.25
MKT001,Enugu,Millet,755.69
MKT082,Ogun,Tomato,723.11
MKT061,Nasarawa,Sorghum,571.01
MKT032,Oyo,Sorghum,131.73
MKT097,Enugu,Soybean,221.68
MKT063,Nasarawa,Millet,394.84
MKT053,Oyo,Cassava,444.27
MKT070,Benue,Millet,614.24
MKT074,Benue,Rice,695.48
MKT075,Enugu,Cassava,463.34
MKT081,Enugu,Tomato,810.58
MKT018,Oyo,Cassava,795.87
MKT029,Niger,Maize,616.04
MKT044,Benue,Sorghum,206.73
MKT073,Niger,Millet,637.59
MKT066,Ogun,Cassava,129.32
MKT017,Ogun,Millet,895.58
MKT054,Plateau,Soybean,616.59
MKT098,Kaduna,Sorghum,628.62
MKT086,Plateau,Soybean,496.14
MKT092,Oyo,Sorghum,852.03
MKT007,Oyo,Sorghum,413.42
MKT097,Plateau,Tomato,366.85
MKT010,Benue,Millet,647.38
MKT088,Plateau,Cassava,825.36
MKT025,Nasarawa,Tomato,669.6
MKT048,Benue,Tomato,358.81
MKT052,Kano,Soybean,632.79
MKT083,Kaduna,Tomato,681.61
MKT076,Benue,Sorghum,541.33
MKT061,Benue,Tomato,618.73
MKT022,Kaduna,Yam,740.2
MKT056,Kano,Maize,558.52
MKT076,Enugu,Maize,178.68
MKT028,Bauchi,Sorghum,132.5
MKT055,Kano,Soybean,587.35
MKT029,Kaduna,Rice,735.0
MKT089,Kaduna,Cassava,722.1
MKT097,Benue,Soybean,666.9
MKT016,Kaduna,Maize,762.67
MKT069,Bauchi,Tomato,660.92
MKT003,Kano,Cassava,637.99
MKT042,Plateau,Cassava,445.7
MKT043,Plateau,Maize,398.37
MKT099,Benue,Tomato,174.91
MKT028,Bauchi,Millet,489.76
MKT085,Bauchi,Maize,264.05
MKT037,Kano,Tomato,233.83
MKT099,Benue,Cassava,336.87
MKT099,Benue,Yam,139.65
MKT005,Oyo,Rice,437.44
MKT032,Niger,Yam,417.75
MKT049,Ogun,Sorghum,248.08
MKT030,Kano,Rice,254.85
MKT073,Ogun,Millet,454.22
MKT008,Kaduna,Sorghum,669.41
MKT064,Nasarawa,Cassava,629.46
MKT057,Niger,Millet,614.34
MKT085,Niger,Yam,809.94
MKT095,Kaduna,Rice,157.37
MKT066,Bauchi,Cassava,637.24
MKT072,Kano,Maize,871.22
MKT015,Oyo,Sorghum,802.47
MKT049,Nasarawa,Millet,561.47
MKT049,Bauchi,Soybean,143.36
MKT019,Niger,Cassava,817.39
MKT008,Niger,Tomato,414.58
MKT027,Kano,Rice,144.82
MKT017,Kano,Tomato,126.91
MKT023,Oyo,Sorghum,676.06
MKT026,Benue,Maize,450.06
MKT054,Benue,Cassava,305.82
MKT051,Plateau,Tomato,844.33
MKT093,Kaduna,Tomato,863.63
MKT045,Nasarawa,Rice,678.12
MKT090,Ogun,Yam,270.19
MKT024,Ogun,Cassava,650.66
MKT049,Kano,Maize,618.39
MKT027,Plateau,Maize,432.04
MKT007,Kaduna,Millet,577.16
MKT093,Plateau,Rice,433.59
MKT028,Ogun,Sorghum,407.94
MKT037,Kaduna,Millet,247.19
MKT030,Bauchi,Tomato,219.03
MKT060,Niger,Rice,301.83
MKT060,Niger,Rice,813.14
MKT079,Oyo,Cassava,870.96
MKT092,Bauchi,Sorghum,805.81
MKT082,Kaduna,Cassava,336.64
MKT008,Oyo,Rice,461.08
MKT010,Bauchi,Tomato,220.34
MKT096,Ogun,Cassava,184.26
MKT006,Oyo,Rice,163.58
MKT016,Ogun,Yam,431.67
MKT046,Benue,Tomato,311.53
MKT029,Kaduna,Maize,395.96
MKT086,Bauchi,Cassava,515.57
MKT046,Bauchi,Yam,692.85
MKT019,Kaduna,Millet,411.37
MKT069,Plateau,Soybean,889.83
MKT067,Oyo,Tomato,697.75
MKT098,Ogun,Soybean,843.88
MKT012,Plateau,Soybean,817.11
MKT060,Niger,Soybean,460.05
MKT098,Nasarawa,Rice,607.49
MKT097,Kano,Cassava,397.84
MKT001,Bauchi,Cassava,590.65
MKT099,Ogun,Sorghum,886.85
MKT024,Benue,Rice,698.96
MKT015,Niger,Yam,455.53
MKT062,Enugu,Yam,547.08
MKT071,Kano,Maize,736.25
MKT002,Benue,Cassava,784.48
MKT013,Benue,Sorghum,346.61
MKT033,Plateau,Soybean,809.0
MKT018,Ogun,Soybean,280.82
MKT010,Plateau,Rice,787.23
MKT048,Niger,Yam,648.73
MKT054,Enugu,Millet,193.53
MKT075,Nasarawa,Sorghum,129.12
MKT093,Niger,Soybean,575.49
MKT013,Ogun,Millet,233.46
MKT013,Kaduna,Rice,192.65
MKT001,Niger,Rice,749.57
MKT045,Oyo,Yam,368.74
MKT035,Enugu,Millet,508.7
MKT023,Kano,Maize,391.91
MKT062,Oyo,Soybean,292.95
MKT061,Niger,Rice,496.4
MKT093,Plateau,Millet,541.29
MKT057,Enugu,Cassava,189.34
MKT040,Kano,Tomato,684.49
MKT068,Kano,Tomato,283.38
MKT040,Bauchi,Rice,775.65
MKT088,Nasarawa,Sorghum,857.02
MKT084,Enugu,Maize,168.06
MKT089,Niger,Millet,882.5
MKT058,Plateau,Maize,273.06
MKT009,Ogun,Soybean,561.14
MKT003,Kano,Soybean,204.25
MKT019,Bauchi,Rice,429.62
MKT081,Kano,Yam,713.56
MKT024,Oyo,Cassava,172.14
MKT049,Kano,Maize,699.34
MKT087,Kaduna,Millet,470.12
MKT022,Kano,Yam,472.59
MKT080,Niger,Rice,769.15
MKT039,Enugu,Tomato,121.42
MKT058,Niger,Tomato,691.25
MKT007,Enugu,Sorghum,255.75
MKT029,Bauchi,Sorghum,194.07
MKT089,Enugu,Soybean,149.41
MKT084,Ogun,Soybean,323.61
MKT035,Oyo,Cassava,498.49
MKT072,Kaduna,Yam,446.02
MKT084,Kano,Rice,657.38
MKT034,Ogun,Yam,783.73
MKT046,Niger,Millet,583.4
MKT049,Plateau,Soybean,793.85
MKT006,Plateau,Millet,820.55
MKT067,Kano,Maize,178.93
MKT091,Niger,Millet,163.45
MKT035,Bauchi,Rice,727.92
MKT038,Plateau,Sorghum,484.83
MKT011,Benue,Yam,462.51
MKT095,Enugu,Yam,579.09
MKT031,Kano,Millet,538.28
MKT011,Niger,Yam,713.76
MKT013,Plateau,Rice,837.46
MKT073,Ogun,Maize,822.83
MKT074,Oyo,Sorghum,342.72
MKT023,Enugu,Soybean,832.04
MKT007,Kaduna,Yam,704.1
MKT070,Kano,Tomato,510.99
MKT040,Enugu,Millet,665.79
MKT013,Bauchi,Rice,545.5
MKT054,Benue,Soybean,665.73
MKT035,Benue,Yam,435.46
MKT035,Plateau,Maize,833.79
MKT081,Nasarawa,Rice,540.4
MKT043,Oyo,Soybean,863.26
MKT042,Benue,Tomato,618.43
MKT093,Enugu,Sorghum,826.07
MKT091,Oyo,Maize,352.64
MKT032,Nasarawa,Tomato,897.37
MKT038,Ogun,Soybean,165.86
MKT082,Ogun,Maize,547.13
MKT020,Bauchi,Maize,597.1
MKT026,Ogun,Millet,168.71
MKT007,Plateau,Millet,742.46
MKT093,Enugu,Yam,607.51
MKT075,Plateau,Cassava,167.76
MKT018,Ogun,Rice,348.63
MKT003,Oyo,Soybean,357.06
MKT007,Enugu,Tomato,397.17
MKT052,Bauchi,Tomato,538.12
MKT053,Bauchi,Tomato,832.43
MKT030,Ogun,Rice,662.23
MKT034,Ogun,Sorghum,426.11
MKT089,Bauchi,Sorghum,256.83
MKT092,Plateau,Cassava,324.08
MKT036,Nasarawa,Sorghum,626.72
MKT051,Niger,Maize,235.2
MKT080,Ogun,Sorghum,460.6
MKT090,Ogun,Tomato,329.02
MKT062,Benue,Sorghum,270.71
MKT001,Bauchi,Millet,875.86
MKT021,Oyo,Soybean,339.62
MKT075,Nasarawa,Soybean,611.83
MKT038,Benue,Tomato,664.66
MKT073,Nasarawa,Millet,171.99
MKT010,Bauchi,Soybean,537.11
MKT023,Benue,Maize,512.74
MKT026,Nasarawa,Yam,576.52
MKT096,Kaduna,Cassava,398.74
MKT097,Kano,Cassava,375.1
MKT096,Benue,Yam,694.04
MKT048,Plateau,Yam,495.96
MKT010,Ogun,Sorghum,566.4
MKT088,Nasarawa,Rice,207.94
MKT001,Kaduna,Millet,247.85
MKT007,Kaduna,Tomato,810.69
MKT077,Oyo,Tomato,526.76
MKT086,Niger,Cassava,375.06
MKT020,Bauchi,Tomato,251.83
MKT020,Plateau,Rice,319.5
MKT059,Niger,Sorghum,836.84
MKT025,Kaduna,Sorghum,565.04
MKT046,Oyo,Rice,342.31
MKT066,Nasarawa,Sorghum,274.25
MKT004,Kano,Yam,208.39
MKT027,Kano,Cassava,678.9
MKT030,Plateau,Yam,555.56
MKT089,Bauchi,Soybean,722.9
MKT098,Ogun,Millet,593.19
MKT085,Kaduna,Tomato,636.52
MKT071,Bauchi,Cassava,690.05
MKT006,Ogun,Millet,718.71
MKT039,Oyo,Rice,206.83
MKT065,Bauchi,Yam,387.68
MKT033,Plateau,Yam,863.43
MKT038,Kano,Sorghum,522.34
MKT048,Oyo,Sorghum,210.36
MKT026,Kano,Rice,269.76
MKT099,Ogun,Soybean,888.92
MKT012,Kaduna,Rice,807.02
MKT045,Kano,Sorghum,548.4
MKT019,Kano,Rice,274.61
MKT035,Oyo,Sorghum,883.89
MKT018,Kano,Cassava,400.55
MKT011,Niger,Sorghum,701.7
MKT044,Kano,Rice,628.33
MKT085,Benue,Yam,130.37
MKT073,Plateau,Yam,280.63
MKT056,Bauchi,Rice,642.73
MKT025,Enugu,Soybean,191.9
MKT042,Niger,Tomato,511.36
MKT054,Enugu,Sorghum,421.45
MKT085,Ogun,Yam,355.86
MKT039,Plateau,Maize,780.23
MKT061,Oyo,Millet,535.65
MKT094,Ogun,Yam,713.81
MKT067,Kano,Soybean,608.24
MKT060,Kaduna,Sorghum,736.11
MKT093,Benue,Soybean,170.79
MKT063,Ogun,Sorghum,898.72
MKT004,Niger,Cassava,224.34
MKT085,Kaduna,Rice,344.97
MKT052,Enugu,Cassava,324.28
MKT076,Benue,Cassava,219.85
MKT078,Nasarawa,Cassava,469.77
MKT043,Kaduna,Cassava,234.18
MKT064,Nasarawa,Sorghum,657.22
MKT086,Enugu,Rice,607.12
MKT014,Plateau,Cassava,709.61
MKT019,Benue,Sorghum,539.81
MKT084,Nasarawa,Rice,466.52
MKT029,Kano,Maize,709.32
MKT052,Nasarawa,Cassava,827.73
MKT003,Plateau,Maize,738.69
MKT090,Kaduna,Maize,662.05
MKT060,Kaduna,Soybean,234.29
MKT056,Ogun,Yam,855.13
MKT044,Benue,Sorghum,579.87
MKT048,Bauchi,Tomato,239.54
MKT037,Benue,Cassava,162.01
MKT072,Nasarawa,Millet,437.34
MKT054,Enugu,Millet,269.27
MKT039,Oyo,Rice,352.63
MKT096,Niger,Tomato,208.43
MKT020,Ogun,Sorghum,305.63
MKT097,Bauchi,Rice,697.79
MKT078,Plateau,Millet,323.02
MKT037,Kano,Yam,345.44
MKT049,Oyo,Millet,386.85
MKT088,Benue,Millet,681.9
MKT026,Nasarawa,Millet,396.5
MKT031,Niger,Rice,309.46
MKT043,Plateau,Sorghum,886.3
MKT085,Benue,Sorghum,768.39
MKT042,Bauchi,Yam,489.23
MKT016,Bauchi,Yam,865.48
MKT053,Plateau,Tomato,305.83
MKT069,Nasarawa,Tomato,493.71
MKT003,Kaduna,Cassava,211.83
MKT004,Kano,Sorghum,746.43
MKT093,Niger,Soybean,383.63
MKT092,Kano,Millet,387.08
MKT060,Niger,Tomato,824.13
MKT013,Kano,Soybean,815.77
MKT075,Nasarawa,Sorghum,319.82
MKT073,Plateau,Millet,657.44
MKT040,Kano,Millet,275.32
MKT056,Kano,Soybean,829.24
MKT091,Ogun,Millet,852.5
MKT085,Oyo,Tomato,725.62
MKT049,Nasarawa,Tomato,686.75
MKT057,Niger,Soybean,556.53
MKT029,Nasarawa,Maize,202.3
MKT064,Nasarawa,Tomato,496.76
MKT026,Oyo,Soybean,579.78
MKT003,Plateau,Millet,428.37
MKT014,Oyo,Sorghum,826.04
MKT065,Kaduna,Yam,524.9
MKT035,Kaduna,Sorghum,549.44
MKT006,Oyo,Yam,225.55
MKT026,Niger,Tomato,446.66
MKT055,Bauchi,Maize,526.24
MKT083,Kaduna,Rice,344.47
MKT088,Oyo,Tomato,408.46
MKT077,Niger,Cassava,159.33
MKT062,Niger,Maize,885.63
MKT045,Benue,Cassava,207.91
MKT067,Oyo,Yam,740.41
MKT097,Kano,Yam,186.76
MKT033,Kano,Maize,208.46
MKT004,Oyo,Millet,533.78
MKT008,Kano,Yam,264.99
MKT026,Oyo,Tomato,463.21
MKT048,Bauchi,Cassava,512.98
MKT091,Enugu,Sorghum,821.5
MKT019,Nasarawa,Sorghum,760.45
MKT055,Kaduna,Tomato,831.07
MKT014,Kaduna,Maize,891.09
MKT004,Kaduna,Soybean,208.56
MKT065,Kaduna,Sorghum,548.84
MKT053,Kano,Cassava,726.89
MKT086,Niger,Tomato,371.72
MKT037,Benue,Cassava,545.29
MKT083,Kaduna,Soybean,233.23
MKT026,Nasarawa,Yam,146.69
MKT003,Nasarawa,Sorghum,376.36
MKT048,Benue,Rice,768.42
MKT025,Niger,Cassava,340.99
MKT012,Kano,Tomato,807.04
MKT016,Oyo,Tomato,676.24
MKT089,Kano,Sorghum,496.2
MKT051,Kano,Tomato,690.05
MKT016,Plateau,Cassava,600.81
MKT066,Nasarawa,Maize,283.75
MKT084,Ogun,Millet,369.09
MKT033,Bauchi,Tomato,452.45
MKT083,Ogun,Cassava,490.55
MKT070,Plateau,Maize,315.41
MKT010,Kano,Cassava,363.5
MKT040,Plateau,Sorghum,326.6
MKT018,Ogun,Millet,379.66
MKT016,Kaduna,Maize,893.64
MKT056,Kano,Sorghum,254.0
MKT026,Benue,Maize,504.69
MKT063,Nasarawa,Soybean,368.7
MKT079,Niger,Rice,659.12
MKT080,Ogun,Maize,254.97
MKT046,Benue,Soybean,212.07
MKT032,Oyo,Rice,778.5
MKT068,Niger,Millet,232.82
MKT081,Oyo,Tomato,537.49
MKT060,Nasarawa,Millet,744.17
MKT034,Ogun,Maize,898.97
MKT095,Kaduna,Millet,131.27
MKT004,Ogun,Yam,280.94
MKT086,Kano,Millet,635.42
MKT056,Enugu,Millet,398.29
MKT092,Ogun,Cassava,293.64
MKT079,Bauchi,Cassava,571.61
MKT096,Benue,Tomato,759.55
MKT049,Kaduna,Millet,323.61
MKT066,Niger,Yam,435.39
MKT010,Enugu,Cassava,658.22
MKT040,Oyo,Millet,815.97
MKT050,Kaduna,Millet,595.4
MKT033,Kano,Soybean,246.93
MKT096,Benue,Cassava,871.01
MKT022,Kano,Cassava,407.6
MKT013,Oyo,Cassava,671.59
MKT020,Niger,Cassava,850.45
MKT028,Kaduna,Soybean,224.44
MKT014,Kaduna,Rice,639.3
MKT083,Kano,Sorghum,232.75
MKT072,Niger,Cassava,498.93
MKT097,Bauchi,Yam,508.87
MKT015,Ogun,Soybean,839.7
MKT003,Ogun,Maize,502.32
MKT086,Oyo,Maize,751.54
MKT042,Oyo,Soybean,420.97
MKT028,Ogun,Yam,320.67
MKT028,Nasarawa,Sorghum,810.38
MKT076,Ogun,Millet,480.19
MKT077,Plateau,Soybean,847.36
MKT068,Nasarawa,Tomato,523.18
MKT007,Benue,Soybean,579.82
MKT069,Enugu,Soybean,394.05
MKT009,Plateau,Millet,750.1
MKT100,Enugu,Soybean,367.57
MKT071,Bauchi,Cassava,806.17
MKT041,Kaduna,Sorghum,861.73
MKT096,Niger,Maize,892.73
MKT097,Ogun,Maize,603.6
MKT038,Enugu,Millet,539.36
MKT048,Niger,Soybean,407.09
MKT073,Ogun,Millet,525.25
MKT013,Oyo,Millet,892.88
MKT045,Kano,Cassava,296.46
MKT084,Niger,Maize,295.49
MKT031,Niger,Cassava,243.02
MKT037,Enugu,Yam,506.36
MKT050,Benue,Maize,332.64
MKT070,Enugu,Soybean,648.37
MKT060,Benue,Tomato,268.57
MKT062,Enugu,Yam,885.34
MKT054,Bauchi,Sorghum,615.78
MKT096,Nasarawa,Soybean,415.16
MKT087,Kaduna,Tomato,784.12
MKT093,Bauchi,Maize,715.76
MKT019,Benue,Tomato,634.69
MKT052,Kano,Millet,602.11
MKT010,Bauchi,Soybean,141.03
MKT005,Kaduna,Soybean,381.55
MKT004,Enugu,Soybean,317.43
MKT064,Niger,Rice,218.7
MKT022,Kaduna,Cassava,521.86
MKT059,Kaduna,Cassava,592.11
MKT067,Oyo,Cassava,796.11
MKT029,Oyo,Maize,212.11
MKT064,Niger,Sorghum,201.84
MKT074,Kaduna,Maize,190.07
MKT052,Kaduna,Tomato,747.48
MKT057,Nasarawa,Soybean,757.27
MKT086,Nasarawa,Cassava,357.13
MKT098,Oyo,Sorghum,269.94
MKT074,Nasarawa,Maize,450.89
MKT078,Nasarawa,Maize,162.83
MKT008,Kaduna,Yam,501.04
MKT008,Nasarawa,Yam,226.86
MKT042,Enugu,Yam,543.66
MKT033,Ogun,Tomato,225.62
MKT079,Niger,Millet,385.9
MKT001,Kaduna,Cassava,476.65
MKT012,Benue,Sorghum,366.6
MKT087,Plateau,Soybean,518.79
MKT027,Niger,Cassava,687.22
MKT084,Oyo,Tomato,371.16
MKT080,Enugu,Cassava,558.37
MKT074,Benue,Cassava,730.36
MKT065,Nasarawa,Rice,598.71
MKT092,Ogun,Millet,467.44
MKT065,Oyo,Maize,545.1
MKT064,Bauchi,Millet,640.82
MKT075,Kaduna,Cassava,865.15
MKT089,Plateau,Soybean,679.03
MKT064,Oyo,Sorghum,685.32
MKT012,Oyo,Millet,499.69
MKT072,Plateau,Rice,739.37
MKT067,Oyo,Maize,200.96
MKT056,Enugu,Maize,847.79
MKT100,Kano,Maize,711.32
MKT092,Oyo,Maize,550.09
MKT064,Oyo,Millet,143.94
MKT006,Bauchi,Tomato,517.46
MKT088,Benue,Millet,407.63
MKT082,Kano,Yam,586.44
MKT077,Niger,Yam,600.23
MKT050,Niger,Sorghum,888.46
MKT058,Benue,Sorghum,359.64
MKT043,Benue,Rice,325.02
MKT029,Niger,Millet,324.89
MKT063,Plateau,Sorghum,801.95
MKT080,Bauchi,Yam,800.34
MKT005,Kano,Soybean,847.14
MKT057,Benue,Millet,157.08
MKT046,Benue,Cassava,410.59
MKT088,Kaduna,Sorghum,502.73
MKT043,Niger,Yam,527.51
MKT039,Bauchi,Yam,475.78
MKT072,Kano,Millet,660.55
MKT083,Kaduna,Rice,563.45
MKT087,Benue,Maize,755.68
MKT077,Plateau,Yam,353.95
MKT048,Plateau,Rice,776.45
MKT073,Ogun,Maize,758.07
MKT084,Oyo,Yam,157.77
MKT093,Ogun,Sorghum,324.9
MKT062,Oyo,Cassava,650.35
MKT097,Ogun,Maize,761.8
MKT073,Kaduna,Sorghum,589.12
MKT044,Kano,Rice,656.31
MKT026,Kaduna,Rice,557.93
MKT100,Plateau,Soybean,848.01
MKT091,Nasarawa,Yam,601.55
MKT033,Kano,Tomato,732.57
MKT019,Kaduna,Rice,126.85
MKT002,Plateau,Rice,519.5
MKT066,Benue,Soybean,783.86
MKT070,Kaduna,Rice,171.75
MKT095,Plateau,Maize,469.27
MKT100,Enugu,Yam,737.59
MKT053,Ogun,Tomato,677.7
MKT047,Nasarawa,Maize,694.32
MKT004,Oyo,Yam,568.09
MKT078,Ogun,Rice,268.69
MKT020,Kaduna,Sorghum,440.53
MKT046,Bauchi,Sorghum,636.89
MKT051,Ogun,Rice,609.98
MKT014,Kaduna,Rice,371.27
MKT058,Enugu,Rice,515.78
MKT042,Oyo,Soybean,530.69
MKT029,Oyo,Tomato,895.55
MKT066,Enugu,Cassava,246.39
MKT089,Oyo,Cassava,440.14
MKT089,Plateau,Millet,851.24
MKT044,Nasarawa,Sorghum,569.07
MKT042,Ogun,Millet,385.31
MKT084,Niger,Millet,367.87
MKT042,Ogun,Rice,862.44
MKT018,Niger,Rice,213.75
MKT076,Oyo,Soybean,774.67
MKT077,Kano,Millet,632.82
MKT089,Benue,Maize,616.07
MKT100,Ogun,Rice,761.37
MKT029,Bauchi,Soybean,387.13
MKT058,Bauchi,Cassava,600.72
MKT070,Bauchi,Millet,774.11
MKT041,Bauchi,Millet,276.36
MKT016,Nasarawa,Yam,273.56
MKT076,Kano,Millet,185.8
MKT045,Niger,Cassava,285.88
MKT017,Ogun,Soybean,510.63
MKT023,Benue,Millet,487.68
MKT051,Kaduna,Maize,272.81
MKT060,Enugu,Maize,779.65
MKT094,Niger,Soybean,317.3
MKT099,Kano,Sorghum,525.02
MKT047,Nasarawa,Cassava,123.97
MKT029,Benue,Millet,216.43
MKT002,Bauchi,Maize,561.17
MKT075,Niger,Yam,469.99
MKT098,Bauchi,Sorghum,120.1
MKT012,Niger,Yam,622.67
MKT078,Kaduna,Tomato,599.64
MKT067,Nasarawa,Rice,803.85
MKT004,Kano,Maize,473.45
MKT081,Bauchi,Soybean,339.21
MKT087,Niger,Cassava,319.42
MKT087,Benue,Rice,198.27
MKT044,Enugu,Sorghum,124.65
MKT099,Bauchi,Sorghum,799.06
MKT051,Oyo,Maize,829.52
MKT051,Enugu,Sorghum,506.16
MKT041,Bauchi,Millet,296.6
MKT013,Bauchi,Yam,334.22
MKT013,Kaduna,Millet,771.24
MKT067,Nasarawa,Maize,788.41
MKT031,Oyo,Soybean,706.74
MKT007,Niger,Rice,761.73
MKT073,Enugu,Rice,564.77
MKT043,Nasarawa,Soybean,415.1
MKT043,Nasarawa,Yam,446.03
MKT017,Niger,Maize,467.29
MKT047,Nasarawa,Rice,603.75
MKT094,Benue,Millet,235.21
MKT044,Niger,Maize,384.94
MKT051,Oyo,Soybean,159.21
MKT068,Enugu,Sorghum,178.85
MKT015,Bauchi,Rice,753.63
MKT003,Kano,Soybean,449.8
MKT043,Niger,Rice,696.38
MKT074,Nasarawa,Rice,306.6
MKT089,Kaduna,Sorghum,518.9
MKT036,Oyo,Soybean,444.92
MKT043,Benue,Cassava,546.49
MKT078,Ogun,Cassava,655.66
MKT004,Enugu,Yam,390.81
MKT019,Enugu,Sorghum,778.76
MKT073,Benue,Sorghum,507.47
MKT029,Nasarawa,Sorghum,814.03
MKT077,Bauchi,Rice,225.1
MKT032,Nasarawa,Rice,697.46
MKT017,Benue,Rice,628.48
MKT046,Benue,Yam,440.67
MKT087,Ogun,Yam,523.03
MKT005,Kaduna,Cassava,758.66
MKT063,Kano,Millet,524.91
MKT099,Plateau,Cassava,144.06
MKT029,Benue,Soybean,401.27
MKT089,Enugu,Tomato,559.36
MKT020,Benue,Yam,512.29
MKT061,Enugu,Sorghum,667.24
MKT099,Plateau,Sorghum,254.53
MKT001,Plateau,Sorghum,619.84
MKT092,Kaduna,Yam,456.6
MKT081,Plateau,Millet,722.93
MKT030,Niger,Yam,259.41
MKT048,Ogun,Soybean,809.84
MKT091,Kaduna,Maize,489.55
MKT041,Oyo,Tomato,130.93
MKT084,Nasarawa,Sorghum,144.01
MKT006,Niger,Tomato,227.93
MKT092,Bauchi,Sorghum,771.42
MKT088,Niger,Maize,287.37
MKT039,Oyo,Cassava,354.12
MKT083,Niger,Yam,742.39
MKT031,Kaduna,Rice,181.88
MKT096,Kano,Millet,718.32
MKT022,Enugu,Yam,540.55
MKT083,Nasarawa,Tomato,876.6
MKT067,Enugu,Sorghum,487.28
MKT034,Enugu,Cassava,760.36
MKT093,Benue,Rice,249.45
MKT098,Kaduna,Soybean,656.43
MKT073,Kano,Sorghum,813.77
MKT012,Ogun,Sorghum,439.77
MKT003,Niger,Soybean,328.67
MKT025,Ogun,Sorghum,581.52
MKT054,Kaduna,Sorghum,733.8
MKT009,Kano,Soybean,339.4
MKT022,Nasarawa,Rice,600.15
MKT092,Plateau,Millet,527.01
MKT085,Niger,Maize,816.17
MKT060,Oyo,Cassava,661.63
MKT049,Plateau,Tomato,560.44
MKT059,Benue,Rice,544.36
MKT065,Benue,Soybean,352.15
MKT008,Nasarawa,Millet,690.45
MKT033,Plateau,Yam,741.53
MKT058,Kaduna,Soybean,478.09
MKT100,Oyo,Tomato,363.34
MKT054,Kaduna,Rice,626.93
MKT056,Plateau,Maize,518.37
MKT091,Nasarawa,Soybean,874.35
MKT090,Nasarawa,Tomato,362.77
MKT039,Plateau,Tomato,189.93
MKT015,Kaduna,Tomato,453.06
MKT079,Enugu,Yam,854.26
MKT079,Kaduna,Sorghum,317.67
MKT042,Plateau,Rice,173.61
MKT010,Benue,Millet,331.1
MKT065,Kaduna,Cassava,278.09
MKT047,Nasarawa,Rice,853.97
MKT085,Oyo,Tomato,254.5
MKT044,Ogun,Yam,454.6
MKT045,Oyo,Rice,238.49
MKT056,Oyo,Rice,618.16
MKT059,Oyo,Sorghum,246.94
MKT089,Benue,Sorghum,463.69
MKT034,Kano,Maize,230.1
MKT041,Plateau,Millet,230.31
MKT089,Ogun,Soybean,539.75
MKT021,Enugu,Yam,121.25
